,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,3439,7384,0.466,903,2571,0.351,2536,4813,0.527,1294,1714,0.755,972,2832,3804,2245,634,363,1102,1644,9075
1,Team/G,,240.6,41.9,90.0,0.466,11.0,31.4,0.351,30.9,58.7,0.527,15.8,20.9,0.755,11.9,34.5,46.4,27.4,7.7,4.4,13.4,20.0,110.7
2,Lg Rank,,27,12,11,13.0,18,16,17.0,10,12,10.0,27,25,20.0,2,17,8,2,13,24,8,7,20
3,Year/Year,,-0.8%,3.0%,4.0%,-0.004,-3.9%,1.4%,-0.019,5.8%,5.4%,0.002,-7.8%,-6.3%,-0.012,7.8%,3.1%,4.2%,9.0%,1.1%,-10.1%,-10.2%,7.2%,0.6%
4,Opponent,82.0,19730,3246,7084,0.458,887,2618,0.339,2359,4466,0.528,1372,1822,0.753,799,2685,3484,2016,610,407,1109,1675,8751
5,Opponent/G,,240.6,39.6,86.4,0.458,10.8,31.9,0.339,28.8,54.5,0.528,16.7,22.2,0.753,9.7,32.7,42.5,24.6,7.4,5.0,13.5,20.4,106.7
6,Lg Rank,,27,5,4,15.0,10,13,1.0,6,4,21.0,7,9,2.0,7,2,1,16,14,14,17,20,6
7,Year/Year,,-0.8%,-4.1%,-0.4%,-0.018,-0.7%,10.7%,-0.039,-5.4%,-6.0%,0.003,11.2%,9.0%,0.014,-0.1%,2.8%,2.1%,-0.6%,-6.7%,4.1%,-1.9%,-1.4%,-1.7%
