,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,26,56,24,58,-6.88,0.58,-6.29,106.0,113.0,98.5,0.259,0.295,0.501,13.5,25.0,0.195,0.542,13.0,75.8,0.213,STAPLES Center,776917
1,Lg Rank,28,3,30,30,30.0,1.0,28.0,23.0,30.0,6.0,22.0,19.0,22.0,26.0,7.0,24.0,30.0,14.0,23.0,16.0,,11
