Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,25.0,GSW,NBA,SF,7.0,204.0,7.8,0.533,0.776,0.179,1.5,11.0,6.1,5.8,0.5,0.4,6.5,16.2,0.0,0.0,0.1,0.017,-3.3,-2.8,-6.1,-0.2
2020-21,26.0,GSW,NBA,PG,60.0,766.0,10.8,0.613,0.808,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,0.6,0.6,1.2,0.075,-0.9,-1.4,-2.3,0.0
2021-22,27.0,ORL,NBA,PG,3.0,11.0,-4.8,0.25,0.333,0.0,9.9,9.4,9.6,13.6,0.0,0.0,14.3,27.5,-0.1,0.0,-0.1,-0.302,-9.1,-7.3,-16.4,0.0
Career,,,NBA,,70.0,981.0,10.0,0.591,0.793,0.101,1.3,8.0,4.6,5.1,0.7,1.2,5.9,16.3,0.6,0.6,1.2,0.059,-1.5,-1.8,-3.2,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,67.0,970.0,10.2,0.597,0.801,0.102,1.2,8.0,4.6,5.0,0.7,1.2,5.7,16.2,0.7,0.6,1.3,0.063,-1.4,-1.7,-3.1,-0.3
1 season,,ORL,NBA,,3.0,11.0,-4.8,0.25,0.333,0.0,9.9,9.4,9.6,13.6,0.0,0.0,14.3,27.5,-0.1,0.0,-0.1,-0.302,-9.1,-7.3,-16.4,0.0
