,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3018,6494,0.465,596,1555,0.383,2422,4939,0.49,1521,1988,0.765,1060,2360,3420,1667,550,402,1055,1671,8153
1,Team/G,,241.8,36.8,79.2,0.465,7.3,19.0,0.383,29.5,60.2,0.49,18.5,24.2,0.765,12.9,28.8,41.7,20.3,6.7,4.9,12.9,20.4,99.4
2,Lg Rank,,11,15,23,8.0,9,12,4.0,19,22,10.0,20,16,17.0,1,27,12,19,25,13,8,12,14
3,Year/Year,,-0.4%,2.8%,-0.8%,0.016,10.8%,9.0%,0.006,1.0%,-3.5%,0.022,7.7%,8.0%,-0.002,17.6%,-3.2%,2.4%,-3.8%,20.9%,11.7%,-0.1%,1.8%,4.3%
4,Opponent,82.0,19830,2899,6302,0.46,487,1301,0.374,2412,5001,0.482,1430,1780,0.803,786,2190,2976,1590,514,319,1082,1733,7715
5,Opponent/G,,241.8,35.4,76.9,0.46,5.9,15.9,0.374,29.4,61.0,0.482,17.4,21.7,0.803,9.6,26.7,36.3,19.4,6.3,3.9,13.2,21.1,94.1
6,Lg Rank,,11,7,2,17.0,7,5,18.0,9,11,13.0,7,4,30.0,2,1,1,5,3,3,24,12,4
7,Year/Year,,-0.4%,-2.8%,-4.7%,0.009,-8.6%,-13.2%,0.019,-1.6%,-2.3%,0.004,2.1%,-2.6%,0.037,-17.9%,-11.2%,-13.0%,-7.2%,5.3%,6.0%,5.5%,4.6%,-2.3%
