Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,23.0,SAC,NBA,PG,15,0,26.0,3.8,9.6,0.396,1.2,4.1,0.29,2.6,5.5,0.476,0.458,0.6,0.9,0.692,0.5,2.0,2.5,3.9,0.9,0.3,1.1,2.5,9.4
Career,,,NBA,,15,0,26.0,3.8,9.6,0.396,1.2,4.1,0.29,2.6,5.5,0.476,0.458,0.6,0.9,0.692,0.5,2.0,2.5,3.9,0.9,0.3,1.1,2.5,9.4
