,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,7,Kelenna Azubuike,SG,6-5,220,"December 16, 1983",United Kingdom,R,Kentucky
1,22,Matt Barnes,PF,6-7,226,"March 9, 1980",United States,3,UCLA
2,15,Andris Biedrins,C,6-11,240,"April 2, 1986",Latvia,2,
3,5,Baron Davis,PG,6-3,209,"April 13, 1979",United States,7,UCLA
4,9,Ike Diogu,PF,6-8,250,"September 11, 1983",United States,1,Arizona State
5,34,Mike Dunleavy,PF,6-9,230,"September 15, 1980",United States,4,Duke
6,8,Monta Ellis,SG,6-3,185,"October 26, 1985",United States,1,
7,31,Adonal Foyle,C,6-10,250,"March 9, 1975",St. Vincent & Grenadines,9,Colgate
8,3,Al Harrington,PF,6-9,230,"February 17, 1980",United States,8,
9,1,Stephen Jackson,SF,6-8,218,"April 5, 1978",United States,6,Butler County Community College
10,33,Sarunas Jasikevicius,PG,6-4,195,"March 5, 1976",Lithuania,1,Maryland
11,12,Renaldo Major,PF,6-7,200,"May 7, 1982",United States,R,"South Plains College, Fresno State"
12,4,Keith McLeod,PG,6-2,188,"November 5, 1979",United States,3,Bowling Green
13,1,Troy Murphy,PF,6-11,245,"May 2, 1980",United States,5,Notre Dame
14,26,Patrick O'Bryant,C,7-0,260,"June 20, 1986",United States,R,Bradley
15,2,Mickael Pietrus,SF,6-6,215,"February 7, 1982",Guadeloupe,3,
16,21,Josh Powell,PF,6-9,225,"January 25, 1983",United States,1,NC State
17,23,Jason Richardson,SG,6-6,220,"January 20, 1981",United States,5,Michigan State
18,3,Anthony Roberson,PG,6-2,180,"February 14, 1983",United States,1,Florida
19,0,Dajuan Wagner,SG,6-2,200,"February 4, 1983",United States,3,Memphis
