Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,19.0,OKC,NBA,PF,61,9,18.5,2.0,5.2,0.394,0.8,2.3,0.348,1.2,2.9,0.432,0.472,0.7,1.0,0.694,0.5,3.5,4.0,0.7,0.4,0.7,0.7,0.9,5.6
2020-21,20.0,OKC,NBA,PF,55,55,31.2,5.0,12.5,0.396,1.5,5.2,0.29,3.5,7.3,0.47,0.456,2.3,3.2,0.702,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7
2021-22,21.0,OKC,NBA,PF,8,8,26.8,4.1,10.6,0.388,1.3,5.0,0.25,2.9,5.6,0.511,0.447,1.6,2.8,0.591,0.6,5.6,6.3,1.4,1.0,0.9,2.1,0.5,11.1
Career,,,NBA,,124,72,24.7,3.5,8.8,0.395,1.1,3.8,0.304,2.3,5.0,0.462,0.46,1.5,2.1,0.691,0.7,4.9,5.6,1.2,0.5,0.6,1.5,1.0,9.6
