,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,16040,2446,5212,0.469,370,1030,0.359,2076,4182,0.496,1238,1598,0.775,686,2060,2746,1317,585,355,1002,1282,6500
1,Team/G,,243.0,37.1,79.0,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,41.6,20.0,8.9,5.4,15.2,19.4,98.5
2,Lg Rank,,6,12,26,4.0,20,23,10.0,6,14,4.0,6,8,7.0,24,12,21,21,3,10,23,14,7
3,Year/Year,,0.8%,0.3%,2.8%,-0.012,-16.0%,-13.5%,-0.011,3.8%,7.8%,-0.019,-12.6%,-13.2%,0.006,7.9%,-4.0%,-1.3%,-0.2%,33.6%,2.6%,9.0%,-4.9%,-3.5%
4,Opponent,66.0,16040,2285,5267,0.434,479,1318,0.363,1806,3949,0.457,1056,1457,0.725,727,1897,2624,1297,549,280,1107,1356,6105
5,Opponent/G,,243.0,34.6,79.8,0.434,7.3,20.0,0.363,27.4,59.8,0.457,16.0,22.1,0.725,11.0,28.7,39.8,19.7,8.3,4.2,16.8,20.5,92.5
6,Lg Rank,,6,7,8,5.0,29,27,26.0,1,5,5.0,8,12,1.0,10,3,1,8,26,3,3,8,4
7,Year/Year,,0.8%,-1.0%,-1.1%,0.0,9.0%,3.4%,0.019,-3.4%,-2.5%,-0.005,-10.9%,-8.6%,-0.019,4.5%,0.3%,1.5%,-2.4%,18.8%,41.4%,27.2%,-5.8%,-2.2%
