,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3087,6706,0.46,474,1381,0.343,2613,5325,0.491,1366,1808,0.756,941,2421,3362,1723,667,439,1192,1677,8014
1,Team/G,,241.5,37.6,81.8,0.46,5.8,16.8,0.343,31.9,64.9,0.491,16.7,22.0,0.756,11.5,29.5,41.0,21.0,8.1,5.4,14.5,20.5,97.7
2,Lg Rank,,15,17,15,16.0,21,21,22.0,10,12,15.0,27,27,16.0,11,26,21,17,5,8,18,14,22
3,Year/Year,,0.3%,3.0%,2.7%,0.002,39.0%,28.8%,0.025,-1.6%,-2.5%,0.004,-17.3%,-18.4%,0.01,-9.4%,3.6%,-0.4%,4.6%,1.4%,5.8%,3.0%,1.6%,0.3%
4,Opponent,82.0,19805,3105,6573,0.472,606,1542,0.393,2499,5031,0.497,1518,1983,0.766,888,2470,3358,1810,621,332,1189,1534,8334
5,Opponent/G,,241.5,37.9,80.2,0.472,7.4,18.8,0.393,30.5,61.4,0.497,18.5,24.2,0.766,10.8,30.1,41.0,22.1,7.6,4.0,14.5,18.7,101.6
6,Lg Rank,,15,17,8,22.0,28,21,30.0,11,7,18.0,16,16,24.0,14,12,12,22,22,3,11,30,18
7,Year/Year,,0.3%,3.6%,1.3%,0.011,3.6%,-3.3%,0.026,3.6%,2.8%,0.004,8.3%,10.7%,-0.017,-5.0%,8.1%,4.3%,0.6%,8.0%,-17.0%,-7.0%,-14.1%,4.4%
