Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22.0,PHO,NBA,SG,31.0,0.0,10.6,1.2,3.6,0.336,0.5,1.6,0.28,0.8,2.0,0.381,0.398,0.4,0.5,0.75,0.2,1.3,1.5,1.4,0.5,0.1,0.6,0.9,3.3
2020-21,23.0,OKC,NBA,SG,33.0,1.0,23.9,3.9,8.7,0.446,2.2,5.1,0.423,1.7,3.6,0.479,0.57,0.8,1.0,0.765,0.3,2.5,2.8,3.6,0.6,0.2,1.4,1.8,10.7
2021-22,24.0,OKC,NBA,SG,20.0,1.0,13.8,2.3,5.8,0.397,1.0,3.3,0.303,1.3,2.5,0.52,0.483,1.2,1.5,0.828,0.3,0.9,1.2,1.2,0.7,0.1,0.5,1.3,6.8
Career,,,NBA,,84.0,2.0,16.6,2.5,6.1,0.411,1.3,3.4,0.37,1.3,2.8,0.461,0.513,0.7,0.9,0.785,0.3,1.6,1.9,2.2,0.6,0.1,0.9,1.4,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,OKC,NBA,,53.0,2.0,20.1,3.3,7.6,0.432,1.7,4.4,0.389,1.6,3.2,0.491,0.545,0.9,1.2,0.794,0.3,1.8,2.2,2.7,0.6,0.2,1.1,1.6,9.2
1 season,,PHO,NBA,,31.0,0.0,10.6,1.2,3.6,0.336,0.5,1.6,0.28,0.8,2.0,0.381,0.398,0.4,0.5,0.75,0.2,1.3,1.5,1.4,0.5,0.1,0.6,0.9,3.3
