,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2016-17,23.0,TOT,NBA,PG,46.0,1197.0,13.1,0.533,0.447,0.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,0.8,1.0,1.8,0.072,-0.9,-0.3,-1.1,0.3
1,2016-17,23.0,BRK,NBA,PG,10.0,151.0,6.5,0.482,0.551,0.327,2.8,5.5,4.2,16.9,0.6,1.0,20.0,19.9,-0.2,0.0,-0.2,-0.05,-4.1,-3.3,-7.5,-0.2
2,2016-17,23.0,DAL,NBA,PG,36.0,1046.0,14.1,0.541,0.432,0.212,1.7,9.7,5.5,24.1,2.0,0.6,12.9,19.5,1.0,0.9,2.0,0.09,-0.4,0.2,-0.2,0.5
3,2017-18,24.0,DAL,NBA,SG,82.0,2282.0,11.4,0.54,0.492,0.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,1.5,1.5,3.0,0.064,-1.3,0.0,-1.4,0.4
4,2018-19,25.0,SAC,NBA,PG,71.0,1067.0,12.7,0.55,0.423,0.19,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,1.3,0.6,1.9,0.087,-1.0,-0.4,-1.4,0.2
5,2019-20,26.0,SAC,NBA,PG,50.0,530.0,12.2,0.528,0.42,0.223,1.2,9.4,5.2,18.8,1.6,0.7,11.9,19.2,0.3,0.3,0.7,0.06,-1.5,-0.3,-1.8,0.0
6,2020-21,27.0,TOT,NBA,PG,10.0,136.0,14.4,0.459,0.491,0.158,4.1,11.4,7.8,22.9,2.5,2.0,4.7,20.7,0.1,0.2,0.3,0.099,-0.8,0.2,-0.6,0.0
7,2020-21,27.0,CLE,NBA,PG,2.0,40.0,12.4,0.434,0.429,0.095,8.2,11.5,9.8,20.9,3.7,2.2,12.1,27.1,-0.1,0.1,0.0,-0.036,-1.9,0.4,-1.5,0.0
8,2020-21,27.0,LAC,NBA,PG,8.0,96.0,15.3,0.473,0.528,0.194,2.4,11.4,7.0,23.7,2.1,1.9,0.0,18.0,0.2,0.1,0.3,0.154,-0.3,0.2,-0.2,0.0
9,Career,,,NBA,,259.0,5212.0,12.2,0.537,0.46,0.18,1.4,10.2,5.7,17.2,1.6,0.5,10.5,17.8,4.1,3.6,7.7,0.071,-1.2,-0.2,-1.3,0.9
10,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2 seasons,,SAC,NBA,,121.0,1597.0,12.5,0.543,0.422,0.202,1.2,9.5,5.2,17.6,1.6,0.5,10.4,17.3,1.6,1.0,2.6,0.078,-1.1,-0.4,-1.5,0.2
12,2 seasons,,DAL,NBA,,118.0,3328.0,12.3,0.541,0.473,0.164,1.4,10.8,5.9,16.8,1.6,0.4,10.4,17.8,2.5,2.5,5.0,0.072,-1.0,0.0,-1.0,0.8
13,1 season,,BRK,NBA,,10.0,151.0,6.5,0.482,0.551,0.327,2.8,5.5,4.2,16.9,0.6,1.0,20.0,19.9,-0.2,0.0,-0.2,-0.05,-4.1,-3.3,-7.5,-0.2
14,1 season,,LAC,NBA,,8.0,96.0,15.3,0.473,0.528,0.194,2.4,11.4,7.0,23.7,2.1,1.9,0.0,18.0,0.2,0.1,0.3,0.154,-0.3,0.2,-0.2,0.0
15,1 season,,CLE,NBA,,2.0,40.0,12.4,0.434,0.429,0.095,8.2,11.5,9.8,20.9,3.7,2.2,12.1,27.1,-0.1,0.1,0.0,-0.036,-1.9,0.4,-1.5,0.0
