,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19930,3184,6997,0.455,903,2506,0.36,2281,4491,0.508,1209,1601,0.755,763,2801,3564,1862,620,437,1179,1648,8480
1,Team/G,,243.0,38.8,85.3,0.455,11.0,30.6,0.36,27.8,54.8,0.508,14.7,19.5,0.755,9.3,34.2,43.5,22.7,7.6,5.3,14.4,20.1,103.4
2,Lg Rank,,2,19,23,17.0,11,9,16.0,22,22,14.0,26,25,22.0,21,13,18,17,21,6,16,20,23
3,Year/Year,,0.8%,-0.6%,-0.6%,0.0,11.8%,13.2%,-0.005,-4.7%,-6.9%,0.012,-3.1%,-9.4%,0.049,-12.5%,3.5%,-0.4%,6.9%,5.4%,-6.8%,7.0%,-1.9%,0.2%
4,Opponent,82.0,19930,3090,6873,0.45,785,2181,0.36,2305,4692,0.491,1476,1885,0.783,744,2791,3535,1720,616,378,1160,1587,8441
5,Opponent/G,,243.0,37.7,83.8,0.45,9.6,26.6,0.36,28.1,57.2,0.491,18.0,23.0,0.783,9.1,34.0,43.1,21.0,7.5,4.6,14.1,19.4,102.9
6,Lg Rank,,2,4,6,7.0,6,6,13.0,8,16,7.0,25,22,26.0,6,19,15,3,13,10,18,21,4
7,Year/Year,,0.8%,-0.6%,-0.4%,-0.001,22.8%,17.0%,0.017,-6.6%,-6.9%,0.001,-2.8%,-2.8%,0.001,-11.1%,2.0%,-1.1%,6.8%,10.8%,-5.0%,3.5%,3.7%,0.8%
