Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,TOT,NBA,"PG,SG",51.0,1.0,17.4,2.7,6.1,0.435,0.5,1.7,0.31,2.1,4.4,0.482,0.478,1.1,1.6,0.671,0.6,2.9,3.5,1.7,0.4,0.2,1.0,1.2,6.9
2020-21,19.0,DEN,NBA,PG,25.0,0.0,9.3,1.0,2.4,0.417,0.2,0.7,0.278,0.8,1.7,0.476,0.458,0.4,0.5,0.75,0.4,1.6,2.0,0.6,0.2,0.1,0.4,0.9,2.6
2020-21,19.0,ORL,NBA,SG,26.0,1.0,25.2,4.3,9.7,0.439,0.8,2.7,0.319,3.4,7.1,0.484,0.482,1.8,2.7,0.657,0.7,4.2,5.0,2.8,0.6,0.3,1.6,1.5,11.2
2021-22,20.0,ORL,NBA,SG,16.0,0.0,17.4,2.6,5.9,0.436,1.0,2.3,0.444,1.6,3.6,0.431,0.521,0.9,1.7,0.556,0.4,2.6,2.9,1.7,0.4,0.3,1.5,1.5,7.1
Career,,,NBA,,67.0,1.0,17.4,2.6,6.1,0.435,0.6,1.8,0.35,2.0,4.2,0.472,0.488,1.0,1.6,0.642,0.5,2.9,3.4,1.7,0.4,0.2,1.1,1.3,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ORL,NBA,,42.0,1.0,22.2,3.6,8.3,0.438,0.9,2.5,0.362,2.7,5.8,0.471,0.493,1.5,2.3,0.629,0.6,3.6,4.2,2.4,0.5,0.3,1.6,1.5,9.6
1 season,,DEN,NBA,,25.0,0.0,9.3,1.0,2.4,0.417,0.2,0.7,0.278,0.8,1.7,0.476,0.458,0.4,0.5,0.75,0.4,1.6,2.0,0.6,0.2,0.1,0.4,0.9,2.6
