,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,30,Carlos Arroyo,PG,6-2,202,"July 30, 1979",pr,2,Florida International University
1,19,Raja Bell,SG,6-5,204,"September 19, 1976",vi,3,"Boston University, Florida International University"
2,22,Curtis Borchardt,C,7-0,240,"September 13, 1980",us,R,Stanford
3,13,Keon Clark,PF,6-11,220,"April 16, 1975",us,5,UNLV
4,31,Jarron Collins,C,6-11,255,"December 2, 1978",us,2,Stanford
5,"5, 10",Gordan Giricek,SG,6-6,210,"June 20, 1977",hr,1,
6,45,Paul Grant,C,7-0,245,"January 6, 1974",us,1,"Boston College, Wisconsin"
7,42,Tom Gugliotta,PF,6-10,240,"December 19, 1969",us,11,NC State
8,44,Ben Handlogten,C,6-10,240,"November 16, 1973",us,R,Western Michigan
9,15,Matt Harpring,SF,6-7,231,"May 31, 1976",us,5,Georgia Tech
10,47,Andrei Kirilenko,PF,6-9,220,"February 18, 1981",ru,2,
11,24,Raul Lopez,PG,6-1,170,"April 15, 1980",es,R,
12,54,Mikki Moore,PF,6-11,225,"November 4, 1975",us,5,Nebraska
13,00,Greg Ostertag,C,7-2,280,"March 6, 1973",us,8,Kansas
14,11,Sasha Pavlovic,SF,6-8,220,"November 15, 1983",me,R,
15,51,Michael Ruffin,PF,6-9,246,"January 21, 1977",us,3,Tulsa
16,2,DeShawn Stevenson,SG,6-5,210,"April 3, 1981",us,3,
17,25,Mo Williams,SG,6-1,198,"December 19, 1982",us,R,Alabama
