,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,11,Dalibor Bagaric,C,7-1,255,"February 7, 1980",Germany,2,
1,35,Lonny Baxter,C,6-8,260,"January 27, 1979",United States,R,Maryland
2,43,Corie Blount,C,6-9,240,"January 4, 1969",United States,9,Cincinnati
3,9,Rick Brunson,PG,6-4,190,"June 14, 1972",United States,5,Temple
4,3,Tyson Chandler,C,7-0,235,"October 2, 1982",United States,1,
5,1,Jamal Crawford,PG,6-5,185,"March 20, 1980",United States,2,Michigan
6,2,Eddy Curry,C,7-0,295,"December 5, 1982",United States,1,
7,21,Marcus Fizer,PF,6-9,262,"August 10, 1978",United States,2,Iowa State
8,44,Trenton Hassell,SG,6-5,200,"March 4, 1979",United States,1,Austin Peay State University
9,20,Fred Hoiberg,SG,6-4,203,"October 15, 1972",United States,7,Iowa State
10,42,Donyell Marshall,PF,6-9,218,"May 18, 1973",United States,8,UConn
11,31,Roger Mason,SF,6-5,200,"September 10, 1980",United States,R,Virginia
12,32,Eddie Robinson,SF,6-8,210,"April 19, 1976",United States,3,University of Central Oklahoma
13,5,Jalen Rose,SF,6-8,210,"January 30, 1973",United States,8,Michigan
14,22,Jay Williams,PG,6-2,195,"September 10, 1981",United States,R,Duke
