,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2846,6419,0.443,553,1521,0.364,2293,4898,0.468,1551,1986,0.781,874,2601,3475,1733,563,378,1135,1807,7796
1,Team/G,,242.1,34.7,78.3,0.443,6.7,18.5,0.364,28.0,59.7,0.468,18.9,24.2,0.781,10.7,31.7,42.4,21.1,6.9,4.6,13.8,22.0,95.1
2,Lg Rank,,11,25,24,20.0,6,7,7.0,26,26,15.0,21,26,7.0,27,3,13,16,23,16,12,9,20
3,Year/Year,,-0.4%,3.9%,3.6%,0.001,7.4%,8.2%,-0.003,3.1%,2.3%,0.004,13.1%,12.0%,0.008,3.2%,-1.7%,-0.5%,9.8%,0.5%,-14.7%,-17.3%,2.6%,5.9%
4,Opponent,82.0,19855,2720,6423,0.423,454,1343,0.338,2266,5080,0.446,1571,2116,0.742,892,2444,3336,1696,607,335,1087,1773,7465
5,Opponent/G,,242.1,33.2,78.3,0.423,5.5,16.4,0.338,27.6,62.0,0.446,19.2,25.8,0.742,10.9,29.8,40.7,20.7,7.4,4.1,13.3,21.6,91.0
6,Lg Rank,,11,4,9,2.0,14,22,4.0,4,7,4.0,12,12,2.0,3,16,8,8,12,3,25,23,3
7,Year/Year,,-0.4%,3.2%,0.3%,0.012,-0.7%,9.5%,-0.034,4.0%,-1.9%,0.025,5.4%,4.5%,0.006,-1.7%,4.0%,2.4%,0.4%,-14.5%,-6.7%,-1.5%,4.6%,3.4%
