,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,50,32,51,31,3.71,0.03,3.74,110.0,106.3,99.7,0.358,0.228,0.51,12.9,25.5,0.269,0.499,14.1,72.1,0.203,Pepsi Center,711962
1,Lg Rank,11,20,11,11,11.0,16.0,11.0,11.0,10.0,1.0,1.0,13.0,9.0,9.0,21.0,2.0,14.0,7.0,22.0,5.0,,17
