,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,56,26,52,30,3.9,0.45,4.35,105.5,101.3,92.3,0.352,0.167,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222,STAPLES Center,777757
1,Lg Rank,4,26,7,7,7.0,10.0,7.0,6.0,8.0,6.0,2.0,22.0,7.0,4.0,16.0,7.0,15.0,14.0,6.0,16.0,,7
