,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,25,57,23,59,-6.46,0.71,-5.75,101.2,108.1,93.4,0.234,0.21,0.477,14.3,27.0,0.174,0.512,14.2,71.9,0.208,US Airways Center,632913
1,Lg Rank,27,4,28,28,28.0,2.0,28.0,29.0,23.0,9.0,28.0,25.0,23.0,28.0,14.0,27.0,25.0,9.0,26.0,18.0,,23
