Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,21.0,NOP,NBA,SF,12,0,19.5,1.7,5.5,0.303,1.3,4.0,0.333,0.3,1.5,0.222,0.424,0.3,0.4,0.8,0.7,1.8,2.5,0.8,0.3,0.3,0.8,1.6,5.0
Career,,,NBA,,12,0,19.5,1.7,5.5,0.303,1.3,4.0,0.333,0.3,1.5,0.222,0.424,0.3,0.4,0.8,0.7,1.8,2.5,0.8,0.3,0.3,0.8,1.6,5.0
