,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2013-14,23.0,CLE,NBA,SG,72.0,1271.0,10.7,0.534,0.524,0.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,1.4,0.7,2.1,0.078,-1.6,-0.2,-1.8,0.1
1,2014-15,24.0,CLE,NBA,SG,67.0,1380.0,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,1.4,0.5,1.9,0.067,-2.0,-0.8,-2.8,-0.3
2,2015-16,25.0,CLE,NBA,PG,76.0,1867.0,11.3,0.527,0.468,0.129,2.0,7.8,4.9,26.2,1.2,0.4,17.7,15.9,2.2,1.6,3.8,0.098,-0.7,-0.5,-1.2,0.4
3,2016-17,26.0,MIL,NBA,PG,76.0,1986.0,9.4,0.501,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,0.029,-2.5,-1.8,-4.2,-1.1
4,2017-18,27.0,MIL,NBA,PG,38.0,712.0,8.6,0.5,0.513,0.178,2.3,8.2,5.3,27.4,1.0,0.0,23.0,13.5,0.3,0.2,0.5,0.032,-2.4,-2.0,-4.4,-0.4
5,2018-19,28.0,TOT,NBA,PG,48.0,812.0,11.1,0.532,0.537,0.215,0.8,9.9,5.2,31.9,0.8,0.2,20.4,17.9,0.5,0.0,0.5,0.028,-1.7,-2.8,-4.4,-0.5
6,2018-19,28.0,MIL,NBA,PG,12.0,97.0,7.5,0.482,0.579,0.211,0.0,9.9,5.2,35.7,1.0,0.0,34.6,13.7,0.0,0.1,0.1,0.043,-3.5,-0.6,-4.1,-0.1
7,2018-19,28.0,CLE,NBA,PG,36.0,715.0,11.5,0.537,0.534,0.215,0.9,9.9,5.2,31.3,0.8,0.2,18.9,18.4,0.5,-0.1,0.4,0.026,-1.4,-3.0,-4.5,-0.4
8,2019-20,29.0,CLE,NBA,PG,57.0,821.0,8.1,0.463,0.52,0.211,2.4,7.8,5.1,29.0,1.2,0.2,23.6,13.0,0.1,0.1,0.2,0.011,-3.6,-1.6,-5.2,-0.7
9,2020-21,30.0,CLE,NBA,PG,13.0,224.0,7.3,0.312,0.446,0.071,2.9,9.2,6.0,35.3,0.9,0.4,9.4,12.4,-0.1,0.1,0.0,0.005,-4.6,-2.0,-6.6,-0.3
10,Career,,,NBA,,447.0,9073.0,9.8,0.506,0.484,0.162,2.1,7.9,5.0,25.8,1.2,0.2,18.5,14.7,6.1,4.1,10.1,0.054,-2.0,-1.2,-3.2,-2.8
11,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6 seasons,,CLE,NBA,,321.0,6278.0,10.0,0.508,0.508,0.154,2.3,8.1,5.2,25.5,1.1,0.3,17.7,14.4,5.5,2.9,8.4,0.064,-1.8,-1.0,-2.8,-1.2
13,3 seasons,,MIL,NBA,,126.0,2795.0,9.2,0.5,0.431,0.18,1.6,7.5,4.6,26.5,1.2,0.0,20.2,15.5,0.6,1.2,1.8,0.03,-2.5,-1.8,-4.3,-1.6
