,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,26,40,28,38,-2.2,0.37,-1.83,104.3,106.6,93.3,0.306,0.262,0.477,14.0,27.5,0.236,0.491,12.2,73.0,0.187,Target Center,577197
1,Lg Rank,21,10,21,21,21.0,9.0,21.0,18.0,25.0,4.0,7.0,6.0,20.0,17.0,14.0,5.0,18.0,29.0,16.0,6.0,,15
