Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,23.0,BOS,NBA,SG,66,4,19.2,2.8,6.3,0.44,1.5,3.8,0.411,1.2,2.6,0.482,0.562,0.6,0.7,0.889,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6,7.7
2021-22,24.0,BOS,NBA,SG,16,0,9.0,0.6,2.6,0.214,0.4,1.7,0.259,0.1,0.9,0.133,0.298,0.1,0.1,1.0,0.4,0.9,1.3,1.1,0.0,0.1,0.7,0.9,1.7
Career,,,NBA,,82,4,17.2,2.4,5.6,0.42,1.3,3.4,0.396,1.0,2.3,0.454,0.538,0.5,0.6,0.894,0.5,1.7,2.2,1.7,0.5,0.1,0.8,1.4,6.5
