,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,48,34,48,34,2.3,-0.55,1.76,105.0,102.5,91.4,0.339,0.119,0.466,13.7,30.3,0.263,0.488,16.2,72.7,0.243,First Union Center,807097
1,Lg Rank,9,20,9,9,10.0,25.0,12.0,11.0,12.0,13.0,5.0,27.0,23.0,14.0,7.0,4.0,26.0,2.0,9.0,22.0,,4
