,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,38,34,38,34,1.03,0.04,1.07,112.0,111.0,100.4,0.232,0.342,0.528,11.6,24.2,0.179,0.535,13.1,78.3,0.196,FedEx Forum,61449
1,Lg Rank,15,16,15,15,15.0,10.0,15.0,15.0,6.0,8.0,25.0,27.0,22.0,6.0,6.0,25.0,12.0,7.0,10.0,17.0,,11
