Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,23.0,CLE,NBA,PF,40,0,12.5,1.6,3.4,0.456,0.1,0.6,0.16,1.5,2.8,0.523,0.471,0.9,1.3,0.725,0.6,1.8,2.4,0.6,0.4,0.3,0.6,1.3,4.1
2021-22,24.0,CLE,NBA,PF,10,0,9.9,0.7,2.7,0.259,0.2,0.8,0.25,0.5,1.9,0.263,0.296,0.1,0.1,1.0,0.7,0.7,1.4,0.1,0.2,0.2,0.2,0.9,1.7
Career,,,NBA,,50,0,12.0,1.4,3.3,0.423,0.1,0.7,0.182,1.3,2.6,0.485,0.442,0.8,1.0,0.731,0.6,1.6,2.2,0.5,0.4,0.3,0.5,1.2,3.6
