Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,20.0,NOP,NBA,PG,61.0,1169.0,9.4,0.517,0.378,0.163,2.2,9.5,5.9,8.0,1.0,0.1,9.1,18.5,0.1,0.4,0.4,0.018,-2.9,-1.7,-4.6,-0.8
2019-20,21.0,NOP,NBA,PG,59.0,797.0,9.1,0.51,0.435,0.227,2.9,8.1,5.5,10.8,1.0,0.4,11.9,21.2,-0.2,0.3,0.2,0.01,-3.3,-2.2,-5.5,-0.7
2020-21,22.0,DET,NBA,PG,40.0,738.0,13.3,0.598,0.512,0.256,2.2,10.8,6.5,7.9,1.0,0.1,9.4,21.3,0.7,0.4,1.2,0.076,-0.4,-1.6,-2.1,0.0
2021-22,23.0,DET,NBA,PG,17.0,356.0,11.0,0.549,0.654,0.191,1.1,6.1,3.4,4.8,1.4,1.3,7.5,19.2,0.2,0.1,0.3,0.046,-2.3,-0.9,-3.2,-0.1
Career,,,NBA,,177.0,3060.0,10.4,0.539,0.457,0.206,2.3,9.1,5.7,8.3,1.0,0.3,9.8,20.0,0.9,1.3,2.1,0.033,-2.3,-1.7,-4.1,-1.6
,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NOP,NBA,,120.0,1966.0,9.3,0.514,0.402,0.19,2.5,9.0,5.8,9.1,1.0,0.3,10.3,19.6,-0.1,0.7,0.6,0.015,-3.1,-1.9,-5.0,-1.5
2 seasons,,DET,NBA,,57.0,1094.0,12.5,0.583,0.557,0.235,1.9,9.3,5.5,6.9,1.1,0.5,8.9,20.6,1.0,0.5,1.5,0.066,-1.0,-1.4,-2.4,-0.1
