Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,20.0,ATL,NBA,PG,81,2503,17.0,0.539,0.384,0.33,2.6,10.2,6.3,40.5,1.3,0.5,17.6,28.4,2.5,0.7,3.3,0.062,2.3,-2.8,-0.6,0.9
2019-20,21.0,ATL,NBA,PG,60,2120,23.9,0.595,0.455,0.448,1.6,11.5,6.5,45.6,1.4,0.3,16.2,34.9,5.3,0.6,5.9,0.133,6.2,-2.3,3.9,3.1
2020-21,22.0,ATL,NBA,PG,63,2125,23.0,0.589,0.357,0.491,2.0,10.5,6.3,45.5,1.2,0.5,16.2,33.0,5.9,1.3,7.2,0.163,5.4,-1.7,3.6,3.0
2021-22,23.0,ATL,NBA,PG,9,310,21.0,0.508,0.266,0.282,2.0,9.5,5.7,43.4,1.3,0.6,12.3,31.4,0.7,0.1,0.7,0.111,3.8,-2.3,1.5,0.3
Career,,,NBA,,213,7058,21.0,0.571,0.394,0.414,2.1,10.6,6.3,43.7,1.3,0.5,16.5,31.9,14.4,2.6,17.0,0.116,4.5,-2.3,2.1,7.3
