,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,2929,6416,0.457,817,2147,0.381,2112,4269,0.495,1611,2253,0.715,819,2728,3547,1593,570,439,1142,1664,8286
1,Team/G,,240.6,35.7,78.2,0.457,10.0,26.2,0.381,25.8,52.1,0.495,19.6,27.5,0.715,10.0,33.3,43.3,19.4,7.0,5.4,13.9,20.3,101.0
2,Lg Rank,,27,26,26,16.0,2,2,7.0,30,30,7.0,10,4,30.0,27,1,3,29,22,6,12,10,10
3,Year/Year,,-0.3%,-4.2%,-0.5%,-0.018,2.0%,3.5%,-0.006,-6.4%,-2.4%,-0.022,-2.4%,-1.5%,-0.006,6.6%,1.9%,3.0%,-6.6%,9.6%,31.8%,-2.6%,-1.4%,-3.3%
4,Opponent,82.0,19730,2936,6785,0.433,444,1297,0.342,2492,5488,0.454,1421,1882,0.755,864,2591,3455,1488,564,308,1072,1840,7737
5,Opponent/G,,240.6,35.8,82.7,0.433,5.4,15.8,0.342,30.4,66.9,0.454,17.3,23.0,0.755,10.5,31.6,42.1,18.1,6.9,3.8,13.1,22.4,94.4
6,Lg Rank,,27,9,20,3.0,2,3,2.0,17,29,1.0,6,8,3.0,9,25,24,2,9,2,25,6,6
7,Year/Year,,-0.3%,-4.0%,-1.0%,-0.013,-14.0%,-10.0%,-0.016,-1.9%,1.4%,-0.015,-4.6%,-4.7%,0.001,-4.0%,2.9%,1.1%,-15.6%,-2.9%,-10.5%,-0.8%,-3.1%,-4.7%
