,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3184,7119,0.447,632,1864,0.339,2552,5255,0.486,1524,2020,0.754,1052,2844,3896,1681,598,454,1205,1829,8524
1,Team/G,,241.8,38.8,86.8,0.447,7.7,22.7,0.339,31.1,64.1,0.486,18.6,24.6,0.754,12.8,34.7,47.5,20.5,7.3,5.5,14.7,22.3,104.0
2,Lg Rank,,18,6,4,18.0,16,14,23.0,4,7,17.0,6,6,14.0,1,2,1,25,21,6,19,29,5
3,Year/Year,,0.1%,-0.3%,5.0%,-0.024,-4.8%,1.4%,-0.022,0.9%,6.3%,-0.026,-7.8%,-1.6%,-0.051,18.6%,2.3%,6.2%,-6.3%,-11.8%,-9.4%,-4.1%,-1.6%,-2.1%
4,Opponent,82.0,19830,3085,7008,0.44,681,1984,0.343,2404,5024,0.479,1494,2005,0.745,917,2587,3504,1815,642,377,1118,1675,8345
5,Opponent/G,,241.8,37.6,85.5,0.44,8.3,24.2,0.343,29.3,61.3,0.479,18.2,24.5,0.745,11.2,31.5,42.7,22.1,7.8,4.6,13.6,20.4,101.8
6,Lg Rank,,18,14,26,9.0,21,27,10.0,13,16,11.0,23,23,10.0,19,8,10,15,15,12,21,12,24
7,Year/Year,,0.1%,3.4%,2.4%,0.004,-3.4%,0.8%,-0.015,5.5%,3.1%,0.011,-1.2%,-3.6%,0.018,1.9%,5.3%,4.4%,1.7%,-4.0%,27.4%,-10.4%,0.2%,2.0%
