,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,53,29,53,29,4.48,-0.4,4.08,111.1,106.3,92.3,0.287,0.334,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177,Quicken Loans Arena,843042
1,Lg Rank,7,24,5,5,5.0,23.0,6.0,3.0,18.0,25.0,10.0,2.0,4.0,18.0,6.0,7.0,19.0,22.0,16.0,1.0,,2
