,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,27,55,25,57,-6.29,0.96,-5.33,104.2,110.6,98.7,0.263,0.291,0.505,13.7,20.2,0.199,0.513,12.4,71.0,0.192,STAPLES Center,771974
1,Lg Rank,25,6,27,27,27.0,1.0,26.0,21.0,28.0,2.0,22.0,7.0,13.0,14.0,30.0,21.0,22.0,28.0,30.0,5.0,,8
