,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,55,27,51,31,3.59,-0.35,3.23,107.6,103.9,96.0,0.243,0.357,0.518,13.0,21.5,0.188,0.495,13.0,78.4,0.191,TD Garden,763584
1,Lg Rank,4,27,6,6,6.0,29.0,7.0,18.0,1.0,22.0,18.0,8.0,15.0,15.0,18.0,20.0,2.0,14.0,11.0,16.0,,11
