,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,25,57,28,54,-4.46,-0.51,-4.97,102.9,107.7,93.3,0.248,0.251,0.477,14.2,27.4,0.193,0.505,13.4,74.2,0.227,TD Garden,742400
1,Lg Rank,26,4,25,25,25.0,21.0,25.0,27.0,18.0,17.0,25.0,17.0,28.0,25.0,6.0,24.0,16.0,18.0,19.0,21.0,,14
