,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,13,Quincy Acy,PF,6-7,240,"October 6, 1990",United States,3,Baylor
1,5,James Anderson,SG,6-6,213,"March 25, 1989",United States,4,Oklahoma State
2,3,Marco Belinelli,SG,6-5,220,"March 25, 1986",Italy,8,
3,31,Caron Butler,SF,6-7,228,"March 13, 1980",United States,13,UConn
4,18,Omri Casspi,PF,6-9,225,"June 22, 1988",Israel,6,
5,0,Willie Cauley-Stein,C,7-0,240,"August 18, 1993",United States,R,Kentucky
6,7,Darren Collison,PG,6-0,175,"August 23, 1987",United States,6,UCLA
7,15,DeMarcus Cousins,C,6-10,270,"August 13, 1990",United States,5,Kentucky
8,30,Seth Curry,PG,6-2,185,"August 23, 1990",United States,2,"Liberty, Duke"
9,26,Duje Dukan,SF,6-9,220,"December 4, 1991",Croatia,R,Wisconsin
10,8,Rudy Gay,SF,6-8,250,"August 17, 1986",United States,9,UConn
11,41,Kosta Koufos,C,7-0,245,"February 24, 1989",United States,7,Ohio State
12,23,Ben McLemore,SG,6-3,195,"February 11, 1993",United States,2,Kansas
13,25,Eric Moreland,PF,6-10,238,"December 24, 1991",United States,1,Oregon State
14,9,Rajon Rondo,PG,6-1,180,"February 22, 1986",United States,9,Kentucky
