,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,35,Dragan Bender,PF,7-0,225,"November 17, 1997",Bosnia & Herzegovina,1,
1,2,Eric Bledsoe,PG,6-1,214,"December 9, 1989",United States,7,Kentucky
2,1,Devin Booker,SG,6-5,206,"October 30, 1996",United States,2,Kentucky
3,2,Isaiah Canaan,PG,6-0,201,"May 21, 1991",United States,4,Murray State
4,4,Tyson Chandler,C,7-0,235,"October 2, 1982",United States,16,
5,0,Marquese Chriss,PF,6-9,240,"July 2, 1997",United States,1,Washington
6,30,Troy Daniels,SG,6-4,200,"July 15, 1991",United States,4,VCU
7,3,Jared Dudley,PF,6-6,237,"July 10, 1985",United States,10,Boston College
8,14,Josh Gray,PG,6-0,180,"September 9, 1993",United States,R,LSU
9,10,Shaquille Harrison,PG,6-7,190,"October 6, 1993",United States,R,Tulsa
10,23,Danuel House,SG,6-6,220,"June 7, 1993",United States,1,Texas A&M
11,20,Josh Jackson,SF,6-8,207,"February 10, 1997",United States,R,Kansas
12,55,Mike James,PG,6-1,189,"August 18, 1990",United States,R,Lamar
13,10,Derrick Jones,SF,6-5,210,"February 15, 1997",United States,1,UNLV
14,21,Alex Len,C,7-0,250,"June 16, 1993",Ukraine,4,Maryland
15,14,Greg Monroe,C,6-11,265,"June 4, 1990",United States,7,Georgetown
16,2,Elfrid Payton,PG,6-3,195,"February 22, 1994",United States,3,Louisiana
17,25,Alec Peters,PF,6-9,232,"April 13, 1995",United States,R,Valparaiso
18,32,Davon Reed,SG,6-5,208,"June 11, 1995",United States,R,Miami (FL)
19,8,Tyler Ulis,PG,5-10,160,"January 5, 1996",United States,1,Kentucky
20,12,TJ Warren,SF,6-8,220,"September 5, 1993",United States,3,NC State
21,15,Alan Williams,PF,6-8,265,"January 28, 1993",United States,2,UC Santa Barbara
