,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3171,6888,0.46,880,2428,0.362,2291,4460,0.514,1333,1783,0.748,873,2777,3650,1861,551,317,1114,1666,8555
1,Team/G,,242.1,38.7,84.0,0.46,10.7,29.6,0.362,27.9,54.4,0.514,16.3,21.7,0.748,10.6,33.9,44.5,22.7,6.7,3.9,13.6,20.3,104.3
2,Lg Rank,,9,8,19,9.0,2,3,7.0,24,29,4.0,26,24,21.0,12,11,9,13,28,27,10,14,8
3,Year/Year,,0.4%,2.7%,2.2%,0.002,6.5%,7.8%,-0.004,1.2%,-0.6%,0.009,-8.3%,-7.8%,-0.004,-4.2%,6.3%,3.6%,2.6%,-8.6%,-6.8%,-4.9%,10.3%,1.2%
4,Opponent,82.0,19855,3019,6736,0.448,647,1862,0.347,2372,4874,0.487,1378,1855,0.743,760,2604,3364,1756,590,362,1092,1690,8063
5,Opponent/G,,242.1,36.8,82.1,0.448,7.9,22.7,0.347,28.9,59.4,0.487,16.8,22.6,0.743,9.3,31.8,41.0,21.4,7.2,4.4,13.3,20.6,98.3
6,Lg Rank,,9,6,5,14.0,9,7,13.0,7,12,15.0,10,11,5.0,5,8,5,8,7,7,24,12,4
7,Year/Year,,0.4%,-3.3%,-1.7%,-0.007,2.1%,0.8%,0.004,-4.6%,-2.6%,-0.01,13.5%,13.9%,-0.002,-14.1%,4.7%,-0.2%,-11.0%,-8.1%,-1.6%,0.0%,0.3%,-0.3%
