Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012-13,20.0,NOH,NBA,SG,61.0,1418.0,5.9,0.431,0.221,0.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5
2013-14,21.0,NOP,NBA,PG,69.0,1339.0,11.6,0.482,0.209,0.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,0.2,0.4,0.6,0.023,-2.0,-1.4,-3.4,-0.5
2014-15,22.0,TOT,NBA,"PG,SG",76.0,1563.0,10.3,0.481,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1.0,1.5,0.046,-2.5,-0.3,-2.8,-0.3
2014-15,22.0,NOP,NBA,SG,35.0,772.0,10.1,0.472,0.225,0.32,1.8,8.2,5.0,16.7,1.2,0.7,10.6,16.7,0.4,0.3,0.7,0.046,-2.5,-0.5,-3.0,-0.2
2014-15,22.0,LAC,NBA,PG,41.0,791.0,10.6,0.488,0.296,0.201,2.2,9.6,6.0,12.8,1.9,0.7,10.5,19.0,0.1,0.7,0.8,0.046,-2.6,-0.1,-2.7,-0.1
2015-16,23.0,LAC,NBA,SG,67.0,1464.0,11.1,0.523,0.359,0.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,0.6,1.3,1.9,0.063,-2.2,-0.5,-2.7,-0.2
2016-17,24.0,LAC,NBA,SG,74.0,2054.0,11.4,0.545,0.409,0.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-1.2,-1.0,-2.2,-0.1
2017-18,25.0,LAC,NBA,SG,61.0,2057.0,12.6,0.526,0.447,0.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,1.4,1.0,2.4,0.056,-0.3,-0.9,-1.2,0.4
2018-19,26.0,TOT,NBA,SG,76.0,2028.0,7.7,0.503,0.572,0.166,1.3,7.5,4.4,11.5,1.1,1.0,10.0,14.5,0.4,0.8,1.2,0.028,-3.3,-1.0,-4.3,-1.1
2018-19,26.0,WAS,NBA,SG,29.0,683.0,6.8,0.49,0.546,0.237,1.6,9.8,5.6,11.2,1.2,1.2,14.4,15.5,-0.4,0.2,-0.2,-0.014,-4.1,-1.2,-5.3,-0.6
2018-19,26.0,HOU,NBA,SG,47.0,1345.0,8.2,0.511,0.585,0.13,1.2,6.4,3.7,11.7,1.1,0.8,7.4,13.9,0.8,0.6,1.4,0.05,-2.9,-0.9,-3.8,-0.6
2019-20,27.0,HOU,NBA,SG,68.0,1594.0,10.4,0.542,0.539,0.222,1.8,9.8,5.8,10.0,1.4,0.5,8.3,15.6,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2
2020-21,28.0,TOT,NBA,SG,36.0,845.0,9.9,0.551,0.608,0.127,1.1,9.6,5.4,13.2,1.8,0.2,12.2,15.4,0.4,0.9,1.3,0.072,-2.1,-0.1,-2.2,0.0
2020-21,28.0,NYK,NBA,SG,21.0,442.0,9.5,0.545,0.57,0.104,1.2,10.2,5.8,13.9,1.4,0.0,13.5,16.5,0.1,0.5,0.6,0.063,-2.3,-0.7,-3.0,-0.1
2020-21,28.0,DEN,NBA,SG,15.0,403.0,10.3,0.558,0.655,0.155,0.8,9.0,4.9,12.5,2.2,0.5,10.6,14.2,0.3,0.4,0.7,0.081,-2.0,0.6,-1.4,0.1
2021-22,29.0,DEN,NBA,SG,9.0,112.0,0.8,0.305,0.444,0.074,3.9,5.9,4.9,8.1,1.3,0.9,17.7,13.4,-0.3,0.1,-0.1,-0.062,-7.6,-1.1,-8.7,-0.2
Career,,,NBA,,597.0,14474.0,10.1,0.51,0.403,0.234,1.6,8.1,4.8,13.9,1.4,0.6,11.2,18.1,4.5,8.1,12.6,0.042,-2.2,-0.8,-3.1,-3.8
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAC,NBA,,243.0,6366.0,11.6,0.527,0.398,0.224,1.5,7.4,4.5,14.5,1.6,0.5,11.1,20.0,3.3,4.3,7.6,0.058,-1.3,-0.7,-2.0,0.0
3 seasons,,"NOH,NOP",NBA,,165.0,3529.0,9.0,0.462,0.216,0.324,1.8,8.4,5.1,16.4,1.3,0.6,12.7,18.5,-0.5,0.8,0.2,0.003,-3.2,-1.3,-4.5,-2.2
2 seasons,,HOU,NBA,,115.0,2939.0,9.4,0.529,0.559,0.182,1.5,8.2,4.8,10.7,1.3,0.7,8.0,14.8,2.0,1.8,3.8,0.062,-2.4,-0.6,-3.1,-0.8
1 season,,WAS,NBA,,29.0,683.0,6.8,0.49,0.546,0.237,1.6,9.8,5.6,11.2,1.2,1.2,14.4,15.5,-0.4,0.2,-0.2,-0.014,-4.1,-1.2,-5.3,-0.6
2 seasons,,DEN,NBA,,24.0,515.0,8.2,0.509,0.613,0.139,1.5,8.3,4.9,11.5,2.0,0.6,12.1,14.0,0.0,0.5,0.5,0.05,-3.2,0.2,-3.0,-0.1
1 season,,NYK,NBA,,21.0,442.0,9.5,0.545,0.57,0.104,1.2,10.2,5.8,13.9,1.4,0.0,13.5,16.5,0.1,0.5,0.6,0.063,-2.3,-0.7,-3.0,-0.1
