Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017-18,22.0,MIL,NBA,SG,54.0,776.0,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,0.0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2
2018-19,23.0,MIL,NBA,SG,58.0,1034.0,10.9,0.563,0.471,0.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1
2019-20,24.0,MIL,NBA,SF,52.0,767.0,9.5,0.486,0.531,0.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17.0,-0.4,1.5,1.1,0.07,-3.0,1.0,-2.0,0.0
2020-21,25.0,HOU,NBA,SG,51.0,1229.0,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1.0,0.8,1.8,0.071,-1.7,0.0,-1.7,0.1
2021-22,26.0,DAL,NBA,SG,12.0,143.0,2.6,0.312,0.75,0.056,4.2,21.1,12.3,7.4,1.4,1.2,16.0,13.5,-0.3,0.1,-0.2,-0.061,-7.3,-1.3,-8.7,-0.2
Career,,,NBA,,227.0,3949.0,10.0,0.537,0.538,0.122,3.6,16.8,10.2,8.3,1.5,0.9,11.8,14.7,1.0,4.6,5.6,0.068,-2.4,0.2,-2.2,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIL,NBA,,164.0,2577.0,9.9,0.522,0.484,0.137,3.7,16.5,10.4,8.2,1.6,0.9,12.1,15.4,0.3,3.6,3.9,0.073,-2.5,0.4,-2.1,-0.1
1 season,,HOU,NBA,,51.0,1229.0,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1.0,0.8,1.8,0.071,-1.7,0.0,-1.7,0.1
1 season,,DAL,NBA,,12.0,143.0,2.6,0.312,0.75,0.056,4.2,21.1,12.3,7.4,1.4,1.2,16.0,13.5,-0.3,0.1,-0.2,-0.061,-7.3,-1.3,-8.7,-0.2
