Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,22.0,DAL,NBA,SF,78.0,16.0,17.3,1.8,4.7,0.384,0.8,2.5,0.328,1.0,2.2,0.446,0.47,0.6,0.9,0.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5.0
2013-14,23.0,DAL,NBA,SF,78.0,8.0,16.1,1.7,3.8,0.439,0.6,1.9,0.331,1.0,1.9,0.552,0.524,0.6,0.8,0.754,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,4.6
2014-15,24.0,TOT,NBA,SF,82.0,17.0,20.1,2.8,6.6,0.42,0.7,2.5,0.293,2.0,4.1,0.499,0.476,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,1.7,7.7
2014-15,24.0,DAL,NBA,SF,25.0,0.0,10.6,1.3,3.0,0.434,0.5,1.5,0.342,0.8,1.5,0.526,0.52,0.4,0.4,0.909,0.5,0.7,1.2,0.5,0.6,0.2,0.4,1.0,3.6
2014-15,24.0,BOS,NBA,SF,57.0,17.0,24.2,3.4,8.2,0.418,0.8,3.0,0.282,2.6,5.2,0.495,0.469,1.7,2.3,0.762,1.1,3.6,4.6,1.4,1.0,0.4,0.7,1.9,9.5
2015-16,25.0,BOS,NBA,SF,73.0,73.0,31.6,4.9,11.1,0.443,1.7,5.0,0.336,3.3,6.2,0.529,0.518,2.7,3.3,0.82,1.0,4.2,5.1,1.8,1.7,0.5,1.1,2.7,14.2
2016-17,26.0,BOS,NBA,SF,72.0,72.0,32.4,4.6,10.0,0.463,2.2,5.5,0.398,2.4,4.5,0.54,0.572,2.4,3.0,0.811,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9
2017-18,27.0,TOT,NBA,SF,80.0,47.0,26.1,3.4,8.4,0.404,1.4,4.3,0.323,2.0,4.1,0.488,0.486,1.5,1.9,0.818,0.7,2.7,3.4,1.2,0.8,0.3,0.9,2.3,9.7
2017-18,27.0,CLE,NBA,SF,53.0,47.0,25.4,3.0,7.1,0.418,1.2,3.6,0.328,1.8,3.5,0.508,0.5,1.5,1.7,0.848,0.8,2.5,3.3,1.1,0.8,0.2,0.8,2.3,8.6
2017-18,27.0,UTA,NBA,SF,27.0,0.0,27.6,4.2,10.9,0.386,1.8,5.6,0.316,2.4,5.3,0.462,0.468,1.6,2.1,0.768,0.7,3.1,3.8,1.5,0.9,0.3,1.2,2.3,11.8
2018-19,28.0,UTA,NBA,SF,80.0,11.0,27.1,4.0,10.0,0.399,2.2,6.5,0.331,1.8,3.4,0.527,0.508,1.8,2.5,0.721,0.8,4.1,4.8,1.7,0.8,0.4,1.1,2.1,11.9
2019-20,29.0,TOT,NBA,"PF,SF",65.0,53.0,28.8,3.5,8.7,0.401,2.1,6.1,0.343,1.4,2.6,0.538,0.521,1.5,1.9,0.776,0.8,5.1,5.9,2.5,1.1,0.4,1.1,2.2,10.5
2019-20,29.0,MEM,NBA,SF,45.0,45.0,29.4,3.3,8.9,0.368,1.7,5.9,0.293,1.5,3.0,0.519,0.466,1.7,2.1,0.789,0.9,5.3,6.2,2.8,1.0,0.3,1.2,1.9,9.9
2019-20,29.0,MIA,NBA,PF,20.0,8.0,27.7,4.0,8.2,0.482,2.9,6.4,0.445,1.1,1.8,0.611,0.655,1.1,1.5,0.733,0.6,4.8,5.4,1.8,1.3,0.5,0.8,2.9,11.9
2020-21,30.0,PHO,NBA,PF,60.0,42.0,27.5,3.3,8.2,0.404,2.5,6.3,0.389,0.9,1.9,0.455,0.555,1.0,1.3,0.76,0.5,4.2,4.7,2.1,0.8,0.5,0.9,2.1,10.1
2021-22,31.0,PHO,NBA,PF,10.0,10.0,29.6,3.1,8.1,0.383,1.6,5.3,0.302,1.5,2.8,0.536,0.481,0.8,0.9,0.889,0.6,4.8,5.4,1.8,1.3,0.5,0.7,2.0,8.6
Career,,,NBA,,678.0,349.0,25.0,3.3,7.9,0.419,1.5,4.4,0.345,1.8,3.5,0.513,0.516,1.5,1.9,0.777,0.7,3.5,4.2,1.6,1.0,0.3,0.9,2.0,9.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,202.0,162.0,29.8,4.4,9.9,0.444,1.6,4.6,0.353,2.8,5.3,0.523,0.526,2.3,2.9,0.804,0.9,4.3,5.2,1.8,1.3,0.4,1.0,2.3,12.8
3 seasons,,DAL,NBA,,181.0,24.0,15.9,1.7,4.1,0.411,0.7,2.1,0.331,1.0,2.0,0.497,0.497,0.6,0.8,0.71,0.5,1.8,2.3,0.9,0.8,0.2,0.6,1.4,4.6
2 seasons,,UTA,NBA,,107.0,11.0,27.2,4.0,10.2,0.396,2.1,6.3,0.328,2.0,3.9,0.505,0.497,1.7,2.4,0.731,0.7,3.8,4.5,1.6,0.8,0.4,1.1,2.2,11.9
2 seasons,,PHO,NBA,,70.0,52.0,27.8,3.3,8.2,0.401,2.3,6.2,0.379,0.9,2.0,0.471,0.545,0.9,1.2,0.774,0.5,4.3,4.8,2.1,0.9,0.5,0.9,2.1,9.8
1 season,,CLE,NBA,,53.0,47.0,25.4,3.0,7.1,0.418,1.2,3.6,0.328,1.8,3.5,0.508,0.5,1.5,1.7,0.848,0.8,2.5,3.3,1.1,0.8,0.2,0.8,2.3,8.6
1 season,,MEM,NBA,,45.0,45.0,29.4,3.3,8.9,0.368,1.7,5.9,0.293,1.5,3.0,0.519,0.466,1.7,2.1,0.789,0.9,5.3,6.2,2.8,1.0,0.3,1.2,1.9,9.9
1 season,,MIA,NBA,,20.0,8.0,27.7,4.0,8.2,0.482,2.9,6.4,0.445,1.1,1.8,0.611,0.655,1.1,1.5,0.733,0.6,4.8,5.4,1.8,1.3,0.5,0.8,2.9,11.9
