,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2006-07,23.0,MEM,NBA,PF,59.0,753.0,13.2,0.588,0.0,0.698,7.9,20.8,14.4,3.6,1.7,3.5,17.5,16.1,0.7,0.6,1.3,0.083,-3.2,-0.3,-3.5,-0.3
1,2007-08,24.0,MIA,NBA,PF,43.0,549.0,8.9,0.554,0.0,0.664,6.9,13.7,10.3,4.0,1.3,1.5,20.6,17.6,-0.1,0.4,0.2,0.019,-5.2,-1.0,-6.2,-0.6
2,Career,,,NBA,,102.0,1302.0,11.4,0.574,0.0,0.684,7.5,17.8,12.6,3.7,1.5,2.6,18.9,16.7,0.6,1.0,1.5,0.056,-4.0,-0.6,-4.6,-0.9
3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,MEM,NBA,,59.0,753.0,13.2,0.588,0.0,0.698,7.9,20.8,14.4,3.6,1.7,3.5,17.5,16.1,0.7,0.6,1.3,0.083,-3.2,-0.3,-3.5,-0.3
5,1 season,,MIA,NBA,,43.0,549.0,8.9,0.554,0.0,0.664,6.9,13.7,10.3,4.0,1.3,1.5,20.6,17.6,-0.1,0.4,0.2,0.019,-5.2,-1.0,-6.2,-0.6
