,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,9,Jared Cunningham,SG,6-4,195,"May 22, 1991",United States,3,Oregon State
1,8,Matthew Dellavedova,PG,6-3,200,"September 8, 1990",Australia,2,Saint Mary's
2,9,Channing Frye,C,7-0,255,"May 17, 1983",United States,9,Arizona
3,12,Joe Harris,SG,6-6,220,"September 6, 1991",United States,1,Virginia
4,2,Kyrie Irving,PG,6-2,195,"March 23, 1992",Australia,4,Duke
5,23,LeBron James,SF,6-9,250,"December 30, 1984",United States,12,
6,24,Richard Jefferson,SF,6-7,233,"June 21, 1980",United States,14,Arizona
7,30,Dahntay Jones,SF,6-6,225,"December 27, 1980",United States,11,"Rutgers University, Duke"
8,1,James Jones,SF,6-8,218,"October 4, 1980",United States,12,Miami (FL)
9,14,Sasha Kaun,C,6-11,260,"May 8, 1985",Russia,R,Kansas
10,0,Kevin Love,PF,6-8,251,"September 7, 1988",United States,7,UCLA
11,12,Jordan McRae,PG,6-5,179,"March 28, 1991",United States,R,Tennessee
12,20,Timofey Mozgov,C,7-1,275,"July 16, 1986",Russia,5,
13,4,Iman Shumpert,SG,6-5,215,"June 26, 1990",United States,4,Georgia Tech
14,5,JR Smith,SG,6-6,225,"September 9, 1985",United States,11,
15,13,Tristan Thompson,PF,6-9,254,"March 13, 1991",Canada,4,Texas
16,17,Anderson Varejao,C,6-10,273,"September 28, 1982",Brazil,11,
17,52,Mo Williams,PG,6-1,198,"December 19, 1982",United States,12,Alabama
