,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,1993-94,25.0,IND,NBA,PF,81.0,1732.0,15.2,0.561,0.002,0.711,13.2,20.3,16.9,4.7,1.3,3.3,16.1,16.8,2.3,2.8,5.0,0.139,-0.2,0.3,0.1,0.9
1,1994-95,26.0,IND,NBA,PF,44.0,1030.0,11.9,0.521,0.0,0.71,12.6,20.1,16.4,3.7,1.0,2.2,16.6,17.1,0.5,1.5,2.0,0.095,-2.5,-0.3,-2.8,-0.2
2,1995-96,27.0,IND,NBA,PF,82.0,2092.0,13.9,0.567,0.004,0.716,11.6,18.1,15.0,3.2,0.8,2.5,12.1,15.8,3.6,2.4,6.0,0.137,-0.6,-0.4,-1.1,0.5
3,1996-97,28.0,IND,NBA,PF,82.0,2335.0,13.8,0.536,0.022,0.565,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,1.7,3.4,5.2,0.106,-1.4,0.1,-1.3,0.4
4,1997-98,29.0,IND,NBA,PF,82.0,2191.0,15.3,0.558,0.006,0.754,11.1,19.2,15.4,4.5,1.1,2.3,12.8,17.5,3.8,3.6,7.4,0.162,-0.3,0.2,-0.1,1.1
5,1998-99,30.0,IND,NBA,PF,49.0,1271.0,16.7,0.535,0.0,0.552,11.0,20.9,16.1,4.4,1.0,2.4,10.4,18.2,2.7,1.3,4.0,0.151,0.7,-0.9,-0.1,0.6
6,1999-00,31.0,TOR,NBA,C,79.0,2479.0,15.1,0.52,0.0,0.521,10.3,21.5,15.7,6.7,0.8,2.8,12.1,17.8,3.5,2.6,6.1,0.118,-1.0,-1.0,-2.0,0.0
7,2000-01,32.0,TOR,NBA,C,78.0,2729.0,16.5,0.508,0.001,0.488,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,4.2,3.1,7.2,0.127,-0.3,-0.8,-1.1,0.6
8,2001-02,33.0,TOR,NBA,PF,77.0,2978.0,14.8,0.497,0.001,0.372,9.5,19.4,14.3,8.7,1.0,2.1,12.4,19.6,3.0,3.6,6.5,0.105,-0.5,-0.4,-0.9,0.8
9,2002-03,34.0,TOR,NBA,C,53.0,1894.0,14.5,0.483,0.0,0.437,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,1.0,1.1,2.2,0.055,-0.9,-1.0,-1.9,0.1
10,2003-04,35.0,TOT,NBA,C,80.0,2570.0,11.8,0.465,0.0,0.348,8.7,20.4,14.4,9.0,0.8,1.9,13.0,15.5,1.0,2.8,3.8,0.071,-2.1,-0.3,-2.4,-0.3
11,2003-04,35.0,TOR,NBA,C,15.0,538.0,10.6,0.456,0.0,0.408,10.4,20.2,15.3,4.5,0.8,1.1,12.9,14.7,0.1,0.7,0.9,0.078,-3.1,-0.6,-3.7,-0.2
12,2003-04,35.0,CHI,NBA,C,65.0,2032.0,12.1,0.467,0.0,0.335,8.3,20.5,14.2,10.1,0.7,2.1,13.1,15.7,0.9,2.0,2.9,0.069,-1.9,-0.2,-2.1,0.0
13,2004-05,36.0,CHI,NBA,PF,72.0,1843.0,11.1,0.516,0.0,0.363,9.3,16.6,13.0,7.1,0.8,1.7,16.5,14.1,0.9,3.0,3.9,0.101,-1.9,0.9,-1.0,0.5
14,2005-06,37.0,TOT,NBA,"C,PF",44.0,940.0,8.3,0.479,0.005,0.426,11.5,15.5,13.5,3.5,1.3,0.9,18.4,13.4,0.0,0.4,0.3,0.017,-3.2,-1.0,-4.3,-0.5
15,2005-06,37.0,NYK,NBA,PF,36.0,749.0,8.9,0.487,0.006,0.384,12.0,15.9,14.0,3.0,1.4,1.0,18.8,13.8,0.0,0.3,0.4,0.024,-3.1,-0.9,-4.1,-0.4
16,2005-06,37.0,TOR,NBA,C,8.0,191.0,5.9,0.44,0.0,0.645,9.2,14.0,11.5,5.4,0.8,0.4,16.7,11.6,-0.1,0.0,0.0,-0.011,-3.5,-1.5,-5.1,-0.1
17,Career,,,NBA,,903.0,26084.0,14.1,0.518,0.003,0.515,10.3,19.7,15.0,6.4,0.9,2.5,13.4,17.6,28.2,31.4,59.6,0.11,-1.0,-0.3,-1.3,4.4
18,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6 seasons,,IND,NBA,,420.0,10651.0,14.5,0.549,0.007,0.664,11.4,19.8,15.7,4.3,1.0,2.7,13.8,17.4,14.6,15.0,29.6,0.133,-0.7,-0.1,-0.8,3.3
20,6 seasons,,TOR,NBA,,310.0,10809.0,14.9,0.5,0.001,0.45,9.8,20.4,14.9,7.9,0.7,2.7,12.3,19.1,11.8,11.1,22.8,0.101,-0.8,-0.8,-1.6,1.1
21,2 seasons,,CHI,NBA,,137.0,3875.0,11.6,0.488,0.0,0.347,8.7,18.6,13.6,8.7,0.8,1.9,14.6,14.9,1.8,5.0,6.8,0.084,-1.9,0.3,-1.6,0.4
22,1 season,,NYK,NBA,,36.0,749.0,8.9,0.487,0.006,0.384,12.0,15.9,14.0,3.0,1.4,1.0,18.8,13.8,0.0,0.3,0.4,0.024,-3.1,-0.9,-4.1,-0.4
