,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,27,55,23,59,-6.99,0.39,-6.6,103.7,111.1,94.9,0.194,0.278,0.502,12.8,21.5,0.143,0.542,13.5,77.6,0.199,Golden 1 Center,714680
1,Lg Rank,24,6,29,29,28.0,3.0,28.0,29.0,28.0,30.0,30.0,28.0,27.0,13.0,20.0,30.0,30.0,10.0,14.0,20.0,,18
