,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19930,3054,7020,0.435,532,1546,0.344,2522,5474,0.461,1433,1935,0.741,952,2647,3599,1715,578,366,1086,1741,8073
1,Team/G,,243.0,37.2,85.6,0.435,6.5,18.9,0.344,30.8,66.8,0.461,17.5,23.6,0.741,11.6,32.3,43.9,20.9,7.0,4.5,13.2,21.2,98.5
2,Lg Rank,,3,19,9,25.0,25,25,17.0,12,3,27.0,12,11,23.0,8,13,12,21,22,22,5,21,19
3,Year/Year,,1.1%,-2.7%,0.6%,-0.015,-31.3%,-23.9%,-0.037,6.6%,10.6%,-0.017,3.1%,5.4%,-0.017,27.8%,1.0%,7.0%,-14.5%,-5.4%,-17.9%,-12.3%,7.0%,-4.4%
4,Opponent,82.0,19930,3180,6817,0.466,697,1921,0.363,2483,4896,0.507,1577,2118,0.745,824,2797,3621,1966,611,396,1068,1589,8634
5,Opponent/G,,243.0,38.8,83.1,0.466,8.5,23.4,0.363,30.3,59.7,0.507,19.2,25.8,0.745,10.0,34.1,44.2,24.0,7.5,4.8,13.0,19.4,105.3
6,Lg Rank,,3,28,13,29.0,26,23,26.0,18,8,29.0,29,29,9.0,6,27,22,29,10,17,24,23,29
7,Year/Year,,1.1%,-7.6%,-7.3%,-0.002,4.7%,4.2%,0.001,-10.5%,-11.1%,0.003,11.7%,9.1%,0.018,-22.8%,-5.2%,-9.9%,-6.9%,-22.7%,2.3%,-8.2%,0.6%,-3.6%
