,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,28,42,30,2.47,0.05,2.52,112.3,109.9,98.6,0.268,0.414,0.549,13.7,21.6,0.208,0.518,11.1,78.9,0.185,Vivint Smart Home Arena,567486
1,Lg Rank,8,21,10,9,9.0,17.0,9.0,10.0,13.0,24.0,10.0,8.0,2.0,26.0,22.0,10.0,9.0,28.0,6.0,7.0,,16
