,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,3302,7004,0.471,777,2196,0.354,2525,4808,0.525,1556,2095,0.743,832,2766,3598,1832,628,373,1204,1638,8937
1,Team/G,,240.3,40.3,85.4,0.471,9.5,26.8,0.354,30.8,58.6,0.525,19.0,25.5,0.743,10.1,33.7,43.9,22.3,7.7,4.5,14.7,20.0,109.0
2,Lg Rank,,27,11,21,9.0,22,22,23.0,7,12,8.0,4,2,26.0,10,16,15,22,14,18,19,18,9
3,Year/Year,,-0.3%,1.9%,2.7%,-0.004,-7.6%,-2.2%,-0.021,5.2%,5.1%,0.0,-1.9%,-1.6%,-0.003,12.7%,-0.9%,2.0%,-0.9%,2.6%,7.5%,13.4%,0.7%,0.3%
4,Opponent,82.0,19705,3298,7194,0.458,881,2477,0.356,2417,4717,0.512,1457,1864,0.782,871,2706,3577,2015,699,462,1154,1803,8934
5,Opponent/G,,240.3,40.2,87.7,0.458,10.7,30.2,0.356,29.5,57.5,0.512,17.8,22.7,0.782,10.6,33.0,43.6,24.6,8.5,5.6,14.1,22.0,109.0
6,Lg Rank,,27,19,23,12.0,18,21,9.0,20,18,14.0,21,21,25.0,28,13,17,24,27,29,21,2,24
7,Year/Year,,-0.3%,4.3%,2.8%,0.006,17.0%,15.0%,0.006,0.3%,-2.6%,0.015,-1.6%,-2.8%,0.01,4.1%,0.2%,1.1%,6.6%,21.1%,79.1%,6.5%,-1.7%,4.4%
