,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,2817,6579,0.428,329,1024,0.321,2488,5555,0.448,1808,2302,0.785,1149,2416,3565,1653,594,376,1344,1816,7771
1,Team/G,,241.5,34.4,80.2,0.428,4.0,12.5,0.321,30.3,67.7,0.448,22.0,28.1,0.785,14.0,29.5,43.5,20.2,7.2,4.6,16.4,22.1,94.8
2,Lg Rank,,15,18,13,24.0,26,23,26.0,11,6,24.0,1,2,4.0,2,20,5,21,21,22,25,22,9
3,Year/Year,,0.3%,-0.6%,1.4%,-0.009,-15.6%,-13.1%,-0.01,1.8%,4.6%,-0.012,10.7%,5.7%,0.035,14.0%,-1.9%,2.7%,3.0%,3.5%,-18.4%,4.1%,1.8%,1.0%
4,Opponent,82.0,19805,3075,6687,0.46,452,1256,0.36,2623,5431,0.483,1545,2086,0.741,1033,2358,3391,1874,693,437,1122,1861,8147
5,Opponent/G,,241.5,37.5,81.5,0.46,5.5,15.3,0.36,32.0,66.2,0.483,18.8,25.4,0.741,12.6,28.8,41.4,22.9,8.5,5.3,13.7,22.7,99.4
6,Lg Rank,,15,26,22,28.0,21,19,23.0,25,19,27.0,20,22,5.0,19,5,9,22,24,20,24,7,27
7,Year/Year,,0.3%,1.3%,-1.5%,0.013,-0.4%,1.0%,-0.005,1.6%,-2.0%,0.017,2.5%,7.2%,-0.034,-1.2%,-4.1%,-3.3%,1.8%,6.3%,4.5%,-2.6%,0.9%,1.4%
