,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,23,59,24,58,-6.1,0.06,-6.04,102.9,109.4,93.6,0.308,0.141,0.471,14.8,28.6,0.242,0.514,13.0,73.9,0.216,Ford Center,766868
1,Lg Rank,27,4,27,27,27.0,17.0,27.0,29.0,20.0,8.0,13.0,30.0,30.0,28.0,4.0,10.0,25.0,19.0,13.0,8.0,,11
