,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2858,6306,0.453,460,1331,0.346,2398,4975,0.482,1637,2180,0.751,858,2490,3348,1658,632,446,1290,1597,7813
1,Team/G,,242.4,34.9,76.9,0.453,5.6,16.2,0.346,29.2,60.7,0.482,20.0,26.6,0.751,10.5,30.4,40.8,20.2,7.7,5.4,15.7,19.5,95.3
2,Lg Rank,,5,29,29,22.0,22,22,21.0,27,25,22.0,4,5,20.0,21,19,22,22,8,7,29,5,28
3,Year/Year,,-0.3%,-0.3%,0.1%,-0.002,-6.1%,-0.6%,-0.02,0.9%,0.3%,0.003,12.5%,10.9%,0.01,-3.2%,5.2%,3.0%,-4.8%,9.0%,12.3%,0.9%,-9.0%,1.8%
4,Opponent,82.0,19880,2925,6536,0.448,573,1696,0.338,2352,4840,0.486,1270,1710,0.743,868,2382,3250,1666,614,502,1256,1804,7693
5,Opponent/G,,242.4,35.7,79.7,0.448,7.0,20.7,0.338,28.7,59.0,0.486,15.5,20.9,0.743,10.6,29.0,39.6,20.3,7.5,6.1,15.3,22.0,93.8
6,Lg Rank,,5,5,7,6.0,26,30,2.0,2,2,13.0,1,1,1.0,9,5,6,11,20,29,3,6,1
7,Year/Year,,-0.3%,1.5%,2.9%,-0.007,2.7%,11.1%,-0.028,1.2%,0.4%,0.004,-12.8%,-11.3%,-0.013,-1.0%,3.1%,2.0%,3.9%,-1.9%,2.9%,4.1%,5.3%,-1.1%
