,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2948,6375,0.462,416,1113,0.374,2532,5262,0.481,1818,2322,0.783,1030,2431,3461,1473,593,488,1112,1834,8130
1,Team/G,,242.4,36.0,77.7,0.462,5.1,13.6,0.374,30.9,64.2,0.481,22.2,28.3,0.783,12.6,29.6,42.2,18.0,7.2,6.0,13.6,22.4,99.1
2,Lg Rank,,9,17,18,7.0,21,21,9.0,9,11,12.0,3,5,6.0,5,16,6,29,13,4,5,11,9
3,Year/Year,,0.8%,-3.6%,-4.7%,0.005,-10.2%,-12.6%,0.01,-2.4%,-2.9%,0.002,-0.4%,0.3%,-0.006,4.0%,-3.9%,-1.7%,-8.5%,-16.2%,5.9%,0.9%,0.4%,-3.3%
4,Opponent,82.0,19880,2801,6319,0.443,404,1120,0.361,2397,5199,0.461,1626,2163,0.752,935,2209,3144,1433,536,400,1151,1958,7632
5,Opponent/G,,242.4,34.2,77.1,0.443,4.9,13.7,0.361,29.2,63.4,0.461,19.8,26.4,0.752,11.4,26.9,38.3,17.5,6.5,4.9,14.0,23.9,93.1
6,Lg Rank,,9,7,6,10.0,4,4,19.0,8,18,8.0,17,15,23.0,17,1,2,2,4,17,20,4,7
7,Year/Year,,0.8%,-4.8%,-5.9%,0.005,-10.4%,-18.0%,0.031,-3.7%,-2.7%,-0.005,1.6%,1.9%,-0.002,-12.8%,-10.5%,-11.2%,-16.4%,-8.2%,0.2%,-9.9%,3.1%,-3.8%
