,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,14.0,Tyler Herro,SG,6-5,195,"January 20, 2000",us,2,Kentucky
1,22.0,Jimmy Butler,SF,6-7,230,"September 14, 1989",us,10,Marquette
2,13.0,Bam Adebayo,C,6-9,255,"July 18, 1997",us,4,Kentucky
3,21.0,Dewayne Dedmon,C,7-0,245,"August 12, 1989",us,8,USC
4,17.0,PJ Tucker,PF,6-5,245,"May 5, 1985",us,10,Texas
5,55.0,Duncan Robinson,SF,6-7,215,"April 22, 1994",us,3,"Williams, Michigan"
6,77.0,Omer Yurtseven,C,7-0,264,"June 19, 1998",tr,R,"NC State, Georgetown"
7,2.0,Gabe Vincent,PG,6-3,200,"June 14, 1996",us,2,UC Santa Barbara
8,8.0,Markieff Morris,PF,6-9,245,"September 2, 1989",us,10,Kansas
9,31.0,Max Strus,SF,6-5,215,"March 28, 1996",us,2,"Lewis (IL), DePaul"
10,16.0,Caleb Martin (TW),SF,6-5,205,"September 28, 1995",us,2,"NC State, Nevada"
11,7.0,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,15,Villanova
12,11.0,KZ Okpala,PF,6-8,215,"April 28, 1999",us,2,Stanford
13,0.0,Marcus Garrett (TW),G,6-5,205,"November 9, 1998",us,R,Kansas
14,,Udonis Haslem,C,6-8,235,"June 9, 1980",us,18,Florida
15,,Victor Oladipo,SG,6-4,213,"May 4, 1992",us,8,Indiana
