Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,22.0,CHI,NBA,SG,23,371,10.3,0.56,0.345,0.133,3.3,10.3,6.8,6.9,1.2,1.2,12.4,16.2,0.1,0.3,0.5,0.063,-2.0,-0.9,-2.9,-0.1
Career,,,NBA,,23,371,10.3,0.56,0.345,0.133,3.3,10.3,6.8,6.9,1.2,1.2,12.4,16.2,0.1,0.3,0.5,0.063,-2.0,-0.9,-2.9,-0.1
