Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,20.0,BRK,NBA,SG,10,0,5.5,0.5,2.4,0.208,0.0,0.9,0.0,0.5,1.5,0.333,0.208,0.2,0.2,1.0,0.1,0.4,0.5,0.5,0.3,0.1,0.2,0.1,1.2
Career,,,NBA,,10,0,5.5,0.5,2.4,0.208,0.0,0.9,0.0,0.5,1.5,0.333,0.208,0.2,0.2,1.0,0.1,0.4,0.5,0.5,0.3,0.1,0.2,0.1,1.2
