,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15890,2262,5320,0.425,507,1481,0.342,1755,3839,0.457,1113,1433,0.777,783,1879,2662,1311,493,260,995,1268,6144
1,Team/G,,240.8,34.3,80.6,0.425,7.7,22.4,0.342,26.6,58.2,0.457,16.9,21.7,0.777,11.9,28.5,40.3,19.9,7.5,3.9,15.1,19.2,93.1
2,Lg Rank,,26,28,21,28.0,6,3,18.0,29,28,27.0,13,16,6.0,11,30,26,22,19,30,19,12,24
3,Year/Year,,-1.3%,-3.7%,-0.4%,-0.014,37.2%,37.6%,-0.001,-11.3%,-10.0%,-0.007,-3.1%,-5.3%,0.018,7.0%,-4.3%,-1.2%,-5.5%,33.7%,-15.9%,7.3%,-12.8%,-1.1%
4,Opponent,66.0,15890,2501,5294,0.472,431,1151,0.374,2070,4143,0.5,1106,1494,0.74,780,2032,2812,1539,525,330,943,1274,6539
5,Opponent/G,,240.8,37.9,80.2,0.472,6.5,17.4,0.374,31.4,62.8,0.5,16.8,22.6,0.74,11.8,30.8,42.6,23.3,8.0,5.0,14.3,19.3,99.1
6,Lg Rank,,26,23,10,28.0,18,9,29.0,23,15,28.0,14,18,5.0,22,14,19,29,22,16,18,19,24
7,Year/Year,,-1.3%,1.2%,-0.4%,0.008,5.6%,2.7%,0.011,0.4%,-1.2%,0.008,-13.5%,-12.2%,-0.011,14.1%,-2.0%,2.0%,4.8%,16.3%,9.3%,16.0%,-3.4%,-1.3%
