,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,20.0,SAS,NBA,PF,3,1,16.0,1.7,5.3,0.313,1.0,2.7,0.375,0.7,2.7,0.25,0.406,1.0,1.3,0.75,0.3,3.0,3.3,2.0,0.0,0.7,0.7,2.0,5.3
1,2020-21,21.0,SAS,NBA,PF,33,4,9.3,1.4,3.2,0.448,0.4,1.3,0.279,1.1,1.9,0.565,0.505,0.5,0.9,0.552,0.5,1.6,2.1,0.5,0.2,0.2,0.6,1.3,3.7
2,Career,,,NBA,,36,5,9.9,1.4,3.4,0.43,0.4,1.4,0.294,1.0,1.9,0.529,0.492,0.5,0.9,0.576,0.5,1.7,2.2,0.6,0.2,0.3,0.6,1.4,3.8
