,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3056,6647,0.46,472,1256,0.376,2584,5391,0.479,1367,1854,0.737,931,2236,3167,1730,595,328,1067,1629,7951
1,Team/G,,242.4,37.3,81.1,0.46,5.8,15.3,0.376,31.5,65.7,0.479,16.7,22.6,0.737,11.4,27.3,38.6,21.1,7.3,4.0,13.0,19.9,97.0
2,Lg Rank,,6,16,13,17.0,20,22,6.0,9,7,22.0,28,25,27.0,12,29,30,17,16,30,2,7,22
3,Year/Year,,0.5%,3.9%,0.7%,0.015,26.2%,5.5%,0.061,0.7%,-0.4%,0.005,-6.0%,-7.2%,0.009,-11.6%,-0.3%,-3.9%,8.7%,-0.2%,4.8%,-3.0%,-10.6%,3.1%
4,Opponent,82.0,19880,3110,6405,0.486,523,1461,0.358,2587,4944,0.523,1503,1962,0.766,866,2470,3336,1910,568,381,1160,1545,8246
5,Opponent/G,,242.4,37.9,78.1,0.486,6.4,17.8,0.358,31.5,60.3,0.523,18.3,23.9,0.766,10.6,30.1,40.7,23.3,6.9,4.6,14.1,18.8,100.6
6,Lg Rank,,6,18,5,30.0,14,15,14.0,20,6,30.0,16,14,17.0,11,15,12,27,7,15,14,27,16
7,Year/Year,,0.5%,4.9%,3.8%,0.005,-7.9%,-3.5%,-0.017,7.9%,6.1%,0.009,-7.8%,-7.6%,-0.001,6.4%,2.1%,3.2%,0.6%,3.5%,-5.0%,-1.2%,-9.2%,1.5%
