,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,59,23,60,22,7.78,-0.49,7.29,113.8,105.9,97.4,0.25,0.377,0.539,12.1,23.0,0.198,0.501,13.0,77.7,0.212,Air Canada Centre,813431
1,Lg Rank,2,29,2,2,2.0,30.0,2.0,2.0,5.0,14.0,16.0,5.0,5.0,4.0,11.0,11.0,3.0,15.0,13.0,25.0,,4
