,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,2954,6500,0.454,494,1408,0.351,2460,5092,0.483,1704,2173,0.784,852,2473,3325,1825,608,299,1199,1672,8106
1,Team/G,,241.8,36.0,79.3,0.454,6.0,17.2,0.351,30.0,62.1,0.483,20.8,26.5,0.784,10.4,30.2,40.5,22.3,7.4,3.6,14.6,20.4,98.9
2,Lg Rank,,17,15,13,14.0,15,14,16.0,18,17,10.0,7,16,5.0,22,13,18,5,8,26,20,2,10
3,Year/Year,,-0.1%,-7.8%,-6.9%,-0.005,-5.4%,0.9%,-0.023,-8.2%,-8.8%,0.003,8.1%,8.4%,-0.003,-16.7%,0.7%,-4.4%,-9.0%,-9.8%,-5.4%,11.7%,-0.8%,-4.7%
4,Opponent,82.0,19830,3053,6726,0.454,462,1316,0.351,2591,5410,0.479,1412,1891,0.747,953,2503,3456,1733,656,403,1199,1886,7980
5,Opponent/G,,241.8,37.2,82.0,0.454,5.6,16.0,0.351,31.6,66.0,0.479,17.2,23.1,0.747,11.6,30.5,42.1,21.1,8.0,4.9,14.6,23.0,97.3
6,Lg Rank,,17,23,28,15.0,12,14,9.0,24,26,16.0,2,2,20.0,20,23,25,18,26,18,11,15,17
7,Year/Year,,-0.1%,-4.2%,-3.1%,-0.005,-1.9%,-0.2%,-0.006,-4.6%,-3.8%,-0.004,-4.9%,-6.0%,0.008,-13.5%,-1.1%,-4.9%,-1.9%,5.5%,10.4%,-0.4%,7.0%,-4.2%
