,Rk,Player,Pos,Age,Tm,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
68,69,Kobe Bryant*,SG,35,LAL,6,6,29.5,5.2,12.2,.425,0.5,2.7,.188,4.7,9.5,.491,.445,3.0,3.5,.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,13.8,177,10.7,.505,.219,.288,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,,-0.5,0.1,-0.4,-0.097,,-3.1,-2.1,-5.1,-0.1
69,70,Chase Budinger,SF,25,MIN,41,8,18.3,2.4,6.2,.394,1.0,2.9,.350,1.4,3.3,.433,.476,0.8,1.0,.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,6.7,751,9.7,.505,.472,.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,,0.3,0.6,0.9,.059,,-1.7,-0.8,-2.5,-0.1
70,71,Reggie Bullock,SF,22,LAC,43,0,9.2,1.0,2.8,.355,0.5,1.7,.301,0.5,1.1,.438,.446,0.2,0.2,.778,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,2.7,395,6.7,.460,.603,.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,,-0.2,0.3,0.2,.019,,-2.5,-0.9,-3.3,-0.1
71,72,Trey Burke,PG,21,UTA,70,68,32.3,4.9,12.8,.380,1.6,4.8,.330,3.3,8.0,.410,.442,1.5,1.6,.903,0.5,2.4,3.0,5.7,0.6,0.1,1.9,2.1,12.8,2262,12.6,.473,.375,.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,,1.0,0.0,0.9,.020,,0.0,-2.6,-2.6,-0.4
72,73,Alec Burks,SG,22,UTA,78,12,28.1,4.9,10.7,.457,0.6,1.8,.350,4.2,8.8,.480,.487,3.6,4.8,.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14.0,2193,15.8,.547,.172,.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,,2.6,0.6,3.2,.070,,0.2,-1.0,-0.8,0.7
73,74,Caron Butler,SF,33,TOT,56,13,25.95,3.7,9.25,0.4,1.85,4.475,0.41,1.85,4.725,0.38,0.5,0.975,1.175,0.84,0.325,3.475,3.775,1.375,0.925,0.3,0.85,2.25,10.225,859.0,12.1,0.52,0.493,0.126,1.48,15.27,8.4,8.57,1.8,0.93,7.4,18.45,,0.55,0.775,1.3,0.083,,-0.35,-0.375,-0.725,0.2
74,75,Jimmy Butler,SG,24,CHI,67,67,38.7,4.1,10.3,.397,1.0,3.6,.283,3.1,6.8,.457,.446,3.9,5.0,.769,1.3,3.6,4.9,2.6,1.9,0.5,1.5,1.6,13.1,2591,13.5,.522,.346,.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,,2.4,4.6,7.1,.131,,-0.9,2.0,1.1,2.0
75,76,Rasual Butler,SG,34,IND,50,2,7.6,1.0,2.2,.464,0.5,1.2,.419,0.5,1.0,.521,.582,0.2,0.3,.571,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2.7,378,12.2,.585,.564,.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,,0.5,0.6,1.1,.138,,0.0,0.3,0.3,0.2
76,77,Dwight Buycks,PG,24,TOR,14,0,10.4,1.1,3.4,.313,0.4,1.2,.294,0.7,2.2,.323,.365,0.6,0.6,.889,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,3.1,146,7.2,.414,.354,.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,,-0.2,0.2,0.0,-0.009,,-4.4,1.1,-3.4,0.0
77,78,Andrew Bynum,C,26,TOT,26,19,18.95,4.025,9.8,0.41,0.0,0.0,,4.025,9.8,0.41,0.41,1.925,2.675,0.74,2.5,4.95,7.475,1.05,0.125,0.825,1.65,1.35,10.025,267.0,17.45,0.46,0.0,0.265,15.38,29.2,22.48,10.43,0.3,3.45,12.9,30.38,,-0.1,0.325,0.2,0.05,,-0.875,-1.025,-1.9,0.0
78,79,Will Bynum,PG,31,DET,56,3,18.8,3.3,7.7,.428,0.4,1.1,.323,2.9,6.6,.446,.451,1.7,2.2,.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2,8.7,1054,14.4,.502,.144,.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,,0.6,0.4,1.0,.047,,-0.6,-1.5,-2.1,0.0
79,80,Nick Calathes,SG,24,MEM,71,7,16.5,2.0,4.4,.457,0.3,0.9,.311,1.7,3.5,.492,.487,0.6,1.0,.611,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,4.9,1173,12.3,.506,.196,.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,,-0.1,1.6,1.5,.062,,-2.5,1.6,-0.9,0.3
80,81,Jose Calderon,PG,32,DAL,81,81,30.5,4.2,9.2,.456,2.4,5.2,.449,1.9,4.0,.464,.584,0.6,0.8,.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4,2468,15.2,.596,.568,.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,,5.4,0.8,6.3,.122,,2.5,-0.7,1.9,2.4
81,82,Kentavious Caldwell-Pope,SG,20,DET,80,41,19.8,2.3,5.8,.396,0.7,2.3,.319,1.5,3.4,.447,.460,0.6,0.8,.770,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8,5.9,1583,9.4,.483,.402,.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,,1.0,0.8,1.8,.055,,-3.0,0.5,-2.6,-0.2
82,83,Isaiah Canaan,PG,22,HOU,22,0,11.5,1.4,4.0,.356,0.8,2.5,.327,0.6,1.5,.406,.460,1.0,1.3,.724,0.3,0.8,1.1,1.0,0.4,0.2,1.0,1.1,4.6,252,9.5,.506,.632,.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,,0.0,0.2,0.2,.031,,-2.5,-1.5,-4.0,-0.1
83,84,DeMarre Carroll,SF,27,ATL,73,73,32.1,4.1,8.8,.470,1.3,3.7,.362,2.8,5.1,.548,.546,1.5,1.9,.773,1.5,4.1,5.5,1.8,1.5,0.3,1.1,2.6,11.1,2341,13.9,.575,.417,.220,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,,3.2,2.6,5.8,.119,,-0.1,0.7,0.7,1.6
84,85,Vince Carter,SG,37,DAL,81,0,24.4,4.1,10.0,.407,1.8,4.6,.394,2.3,5.4,.418,.497,2.0,2.4,.821,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,11.9,1973,15.9,.539,.457,.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,,3.0,1.3,4.3,.105,,1.8,-0.5,1.2,1.6
85,86,Michael Carter-Williams,PG,22,PHI,70,70,34.5,6.1,15.1,.405,0.8,3.0,.264,5.3,12.1,.440,.431,3.7,5.2,.703,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,16.7,2414,15.5,.480,.197,.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,,-0.8,2.1,1.3,.026,,-0.2,-0.2,-0.5,0.9
86,87,Omri Casspi,PF,25,HOU,71,2,18.1,2.4,5.8,.422,0.9,2.5,.347,1.6,3.3,.479,.496,1.2,1.7,.680,0.8,2.9,3.7,1.2,0.6,0.2,1.0,1.4,6.9,1283,12.9,.528,.429,.298,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,,1.0,1.4,2.4,.091,,-0.4,0.0,-0.3,0.5
87,88,Mario Chalmers,PG,27,MIA,73,73,29.8,3.5,7.7,.454,1.2,3.1,.385,2.3,4.6,.500,.531,1.7,2.2,.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,9.8,2178,14.0,.567,.404,.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,,2.4,2.5,4.8,.106,,-0.3,0.5,0.2,1.2
88,89,Tyson Chandler,C,31,NYK,55,55,30.2,3.5,5.9,.593,0.0,0.0,.000,3.5,5.8,.595,.593,1.8,2.8,.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,8.7,1662,16.4,.615,.003,.481,10.9,27.0,18.7,5.5,1.2,3.4,15.4,12.9,,3.1,1.9,4.9,.143,,0.3,-0.1,0.2,0.9
89,90,Wilson Chandler,SF,26,DEN,62,55,31.1,5.0,11.9,.416,2.0,5.7,.348,3.0,6.2,.478,.499,1.8,2.5,.724,0.9,3.8,4.7,1.8,0.7,0.5,1.3,3.1,13.6,1927,12.4,.526,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,,1.8,1.2,3.1,.076,,-0.1,-0.6,-0.8,0.6
90,91,Josh Childress,SF,30,NOP,4,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.8,0.8,0.5,0.3,0.0,0.3,0.3,0.0,24,3.9,,,,0.0,14.7,7.3,10.7,2.2,0.0,100.0,1.9,,0.0,0.0,0.0,-0.003,,-4.1,0.9,-3.3,0.0
91,92,Dionte Christmas,SF,27,PHO,31,0,6.4,0.7,2.0,.355,0.3,1.0,.290,0.4,1.0,.419,.427,0.6,0.8,.750,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3,198,11.1,.489,.500,.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,,0.2,0.1,0.3,.083,,-0.5,-1.3,-1.8,0.0
92,93,Earl Clark,PF,26,TOT,54,17,11.325,1.35,3.675,0.35,0.475,1.575,0.25,0.875,2.2,0.4,0.4,0.625,0.825,0.71,0.3,1.95,2.25,0.275,0.225,0.575,0.375,1.0,3.8,401.5,11.175,0.46,0.38,0.295,3.22,21.05,11.88,3.97,0.97,5.07,7.1,17.7,,-0.225,0.425,0.175,0.049,,-2.45,-0.25,-2.65,-0.05
93,94,Ian Clark,SG,22,UTA,23,0,7.5,1.1,2.9,.388,0.5,1.3,.355,0.7,1.6,.417,.470,0.2,0.3,.714,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0,172,9.2,.485,.463,.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,,-0.2,0.1,-0.1,-0.025,,-2.9,-0.3,-3.2,-0.1
94,95,Victor Claver,SF,25,POR,21,0,8.8,0.8,2.0,.405,0.1,0.9,.167,0.7,1.1,.583,.440,0.5,0.5,.909,0.4,1.4,1.9,0.6,0.1,0.1,0.5,0.8,2.2,184,8.8,.502,.429,.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,,0.0,0.2,0.2,.047,,-3.2,0.0,-3.2,-0.1
95,96,Norris Cole,PG,25,MIA,82,6,24.6,2.5,6.1,.414,0.7,2.1,.345,1.8,4.0,.451,.474,0.6,0.8,.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,6.4,2014,8.8,.497,.348,.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,,-0.5,1.7,1.2,.029,,-2.8,-0.4,-3.1,-0.6
96,97,Jason Collins,C,35,BRK,22,1,7.8,0.5,1.1,.458,0.0,0.1,.000,0.5,1.0,.524,.458,0.1,0.2,.750,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,1.1,172,4.1,.485,.125,.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,,-0.1,0.1,0.1,.017,,-6.4,-0.3,-6.7,-0.2
97,98,Darren Collison,PG,26,LAC,80,35,25.9,4.1,8.7,.467,0.9,2.4,.376,3.2,6.3,.501,.518,2.4,2.8,.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,2069,16.2,.575,.272,.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,,3.8,2.0,5.9,.136,,1.1,0.4,1.5,1.8
98,99,Nick Collison,PF,33,OKC,81,0,16.7,1.7,3.0,.556,0.0,0.2,.235,1.6,2.8,.580,.564,0.8,1.1,.710,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2,1353,11.8,.599,.071,.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,,2.0,1.6,3.6,.128,,-1.3,0.5,-0.9,0.4
99,100,Mike Conley,PG,26,MEM,73,73,33.5,6.3,14.1,.450,1.4,4.0,.361,4.9,10.1,.484,.500,3.1,3.8,.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,17.2,2446,20.0,.545,.283,.268,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,,5.5,2.7,8.2,.161,,3.4,0.3,3.8,3.6
100,101,Chris Copeland,SF,29,IND,41,0,6.5,1.3,2.9,.470,0.8,1.9,.418,0.5,0.9,.579,.611,0.2,0.3,.714,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7,265,17.6,.621,.675,.120,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,,0.6,0.4,1.0,.186,,4.2,0.3,4.5,0.4
101,102,DeMarcus Cousins,C,23,SAC,71,71,32.4,8.3,16.8,.496,0.0,0.1,.000,8.3,16.7,.499,.496,6.1,8.4,.726,3.1,8.6,11.7,2.9,1.5,1.3,3.5,3.8,22.7,2298,26.1,.555,.006,.500,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,,4.1,3.8,7.9,.166,,3.6,1.6,5.2,4.2
102,103,Robert Covington,SF,23,HOU,7,0,4.9,0.9,2.0,.429,0.6,1.6,.364,0.3,0.4,.667,.571,0.0,0.0,,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,2.3,34,15.0,.571,.786,.000,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,,0.1,0.0,0.1,.122,,1.5,-0.8,0.7,0.0
103,104,Allen Crabbe,SG,21,POR,15,0,6.7,0.8,2.2,.364,0.4,0.9,.429,0.4,1.3,.316,.455,0.2,0.3,.750,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2.2,100,7.7,.475,.424,.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,,0.0,0.1,0.1,.037,,-4.6,-1.4,-6.1,-0.1
104,105,Jamal Crawford,SG,33,LAC,69,24,30.3,6.1,14.7,.416,2.3,6.5,.361,3.8,8.2,.460,.496,4.0,4.7,.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,18.6,2094,17.3,.556,.441,.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,,3.8,1.5,5.3,.122,,3.0,-1.4,1.6,1.9
105,106,Jordan Crawford,SG-PG,25,TOT,81,35,21.275,3.85,9.3,0.41,1.1,3.375,0.32,2.8,5.9,0.48,0.47,1.6,1.825,0.85,0.3,1.775,2.1,3.0,0.525,0.05,1.575,1.35,10.375,1094.75,13.45,0.51,0.368,0.187,1.7,9.18,5.4,21.12,1.2,0.2,13.07,24.83,,0.7,0.875,1.5,0.059,,-0.025,-1.3,-1.375,0.3
106,107,Jae Crowder,SF,23,DAL,78,8,16.1,1.7,3.8,.439,0.6,1.9,.331,1.0,1.9,.552,.524,0.6,0.8,.754,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,4.6,1254,11.9,.551,.510,.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,,1.2,1.1,2.3,.089,,-0.7,0.8,0.2,0.7
107,108,Dante Cunningham,PF,26,MIN,81,7,20.2,2.9,6.3,.464,0.0,0.1,.000,2.9,6.2,.468,.464,0.5,0.8,.567,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8,6.3,1635,12.6,.474,.010,.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,,0.9,2.0,2.9,.085,,-1.7,0.9,-0.8,0.5
108,109,Jared Cunningham,SG,22,TOT,13,0,6.3,0.475,1.7,0.33,0.075,0.575,0.12,0.4,1.125,0.49,0.35,1.05,1.3,0.67,0.075,0.4,0.475,0.6,0.25,0.0,0.15,1.25,2.1,54.5,7.875,0.44,0.366,0.809,1.3,7.05,4.18,14.65,1.77,0.0,11.93,16.23,,0.05,0.0,0.1,0.064,,-5.375,0.875,-4.525,-0.025
109,110,Seth Curry,PG,23,TOT,2,0,7.125,0.625,1.875,,0.625,0.625,,0.0,1.25,,,0.0,0.0,,0.0,0.625,0.625,0.0,1.25,0.0,0.0,0.0,1.875,8.75,13.4,,,,0.0,8.6,4.17,0.0,7.72,0.0,,10.03,,0.0,0.0,0.0,0.128,,-2.6,6.95,4.375,0.0
110,111,Stephen Curry,PG,25,GSW,78,78,36.5,8.4,17.7,.471,3.3,7.9,.424,5.0,9.8,.509,.566,3.9,4.5,.885,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,24.0,2846,24.1,.610,.445,.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,,9.3,4.0,13.4,.225,,6.3,1.1,7.4,6.7
111,112,Samuel Dalembert,C,32,DAL,80,68,20.2,2.7,4.7,.568,0.0,0.0,.000,2.7,4.7,.569,.568,1.3,1.7,.737,2.5,4.3,6.8,0.5,0.5,1.2,1.1,2.6,6.6,1614,16.8,.605,.003,.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,,2.9,2.1,4.9,.147,,-0.9,0.1,-0.8,0.5
112,113,Troy Daniels,SG,22,HOU,5,1,15.0,3.0,6.2,.484,2.4,5.0,.480,0.6,1.2,.500,.677,0.0,0.0,,0.0,0.8,0.8,1.0,0.0,0.0,0.6,1.2,8.4,75,16.0,.677,.806,.000,0.0,5.6,3.0,11.4,0.0,0.0,8.8,19.9,,0.2,0.0,0.2,.150,,3.7,-3.3,0.4,0.0
113,114,Gigi Datome,SF,26,DET,34,0,7.0,1.0,2.9,.351,0.2,1.1,.179,0.8,1.7,.466,.387,0.2,0.3,.800,0.4,0.9,1.4,0.3,0.2,0.0,0.3,0.6,2.4,238,8.0,.409,.402,.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,,-0.2,0.1,-0.1,-0.023,,-3.7,-2.3,-6.0,-0.2
114,115,Brandon Davies,PF,22,PHI,51,0,11.3,1.1,2.5,.422,0.0,0.2,.200,1.0,2.3,.441,.430,0.7,1.0,.642,0.7,1.4,2.1,0.5,0.5,0.2,0.7,1.8,2.8,575,7.5,.476,.078,.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8,13.7,,-0.3,0.4,0.1,.008,,-5.7,-0.6,-6.3,-0.6
115,116,Anthony Davis,PF,20,NOP,67,66,35.2,7.8,15.0,.519,0.0,0.1,.222,7.8,14.9,.522,.520,5.2,6.6,.791,3.1,7.0,10.0,1.6,1.3,2.8,1.6,3.0,20.8,2358,26.5,.582,.009,.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,,7.2,3.2,10.4,.212,,4.0,0.8,4.8,4.0
116,117,Ed Davis,PF,24,MEM,63,4,15.2,2.5,4.6,.534,0.0,0.0,,2.5,4.6,.534,.534,0.7,1.4,.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,5.7,956,15.9,.542,.000,.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,,1.2,1.4,2.6,.129,,-1.3,0.1,-1.2,0.2
117,118,Glen Davis,PF,28,TOT,68,44,20.325,3.15,6.775,0.47,0.05,0.1,0.19,3.1,6.7,0.47,0.47,1.175,1.625,0.73,1.325,3.025,4.375,0.825,0.725,0.375,0.95,2.25,7.475,908.0,11.85,0.51,0.015,0.256,7.55,16.55,12.12,5.8,1.82,1.52,12.82,17.95,,0.15,0.975,1.125,0.068,,-3.2,-0.125,-3.3,-0.15
118,119,Austin Daye,SF,25,TOT,22,1,6.8,1.125,3.125,0.34,0.575,1.725,0.29,0.525,1.45,0.42,0.42,0.3,0.475,0.6,0.225,1.0,1.225,0.375,0.2,0.2,0.25,0.825,3.05,102.75,10.1,0.43,0.553,0.158,4.28,16.55,10.6,8.3,1.25,1.75,5.58,23.25,,-0.05,0.15,0.125,0.035,,-3.225,-1.3,-4.475,-0.05
119,120,Nando De Colo,SF,26,TOT,47,3,10.125,1.25,3.175,0.4,0.4,1.075,0.35,0.9,2.025,0.43,0.46,0.65,0.675,0.93,0.325,1.2,1.475,1.45,0.425,0.1,0.725,1.05,3.575,295.25,13.025,0.52,0.354,0.225,3.8,12.88,8.45,22.15,2.15,1.0,17.35,18.7,,0.2,0.4,0.6,0.1,,-0.9,1.15,0.225,0.175
120,121,Dewayne Dedmon,C,24,TOT,31,6,12.462,1.2,2.675,0.4,0.0,0.0,,1.2,2.675,0.4,0.4,0.675,1.038,0.66,1.25,2.838,4.088,0.15,0.225,0.688,0.575,2.075,3.125,204.0,9.125,0.47,0.0,0.571,9.73,22.75,16.11,1.61,0.86,3.96,13.6,13.19,,0.062,0.287,0.35,0.052,,-5.05,-0.637,-5.637,-0.113
121,122,Matthew Dellavedova,SG,23,CLE,72,4,17.7,1.7,4.1,.412,0.8,2.2,.368,0.9,2.0,.461,.508,0.5,0.7,.792,0.4,1.3,1.7,2.6,0.5,0.1,0.8,1.7,4.7,1271,10.7,.534,.524,.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,,1.4,0.7,2.1,.078,,-1.6,-0.2,-1.8,0.1
122,123,Luol Deng,SF,28,TOT,63,63,35.025,5.875,13.625,0.43,0.9,3.025,0.3,4.95,10.6,0.47,0.46,3.35,4.225,0.79,1.575,4.125,5.7,2.9,1.0,0.125,1.8,1.775,15.9,1444.75,15.05,0.52,0.225,0.308,5.0,13.3,9.12,14.32,1.45,0.32,10.15,22.15,,1.45,1.375,2.825,0.096,,0.525,-0.175,0.275,0.8
123,124,DeMar DeRozan,SG,24,TOR,79,79,38.2,7.6,17.8,.429,0.8,2.7,.305,6.8,15.2,.451,.452,6.6,8.0,.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,22.7,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,,5.8,3.0,8.8,.141,,1.9,-0.3,1.7,2.8
124,125,Boris Diaw,PF,31,SAS,79,24,25.0,3.8,7.3,.521,0.6,1.4,.402,3.3,5.9,.549,.559,0.9,1.2,.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8,9.1,1974,14.1,.578,.193,.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,,2.3,2.6,4.9,.120,,0.4,0.9,1.3,1.6
125,126,Gorgui Dieng,C,24,MIN,60,15,13.6,1.9,3.8,.498,0.0,0.0,1.000,1.9,3.8,.496,.500,1.0,1.6,.634,1.7,3.3,5.0,0.7,0.5,0.8,0.9,1.8,4.8,818,16.5,.534,.004,.410,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,,0.7,1.5,2.2,.129,,-2.0,0.9,-1.1,0.2
126,127,Toney Douglas,PG,27,TOT,51,17,13.65,1.425,3.775,0.39,0.55,1.925,0.29,0.875,1.85,0.48,0.46,0.525,0.75,0.72,0.4,1.425,1.85,1.425,0.425,0.1,0.7,1.6,4.025,440.0,9.375,0.49,0.512,0.193,3.52,12.15,7.95,14.88,1.5,0.6,14.1,16.25,,0.175,0.45,0.625,0.064,,-2.425,0.525,-1.925,0.025
127,128,Chris Douglas-Roberts,SF,27,CHA,49,8,20.7,2.3,5.1,.440,1.0,2.7,.386,1.2,2.4,.500,.542,1.3,1.7,.805,0.3,2.1,2.4,1.0,0.6,0.3,0.7,1.2,6.9,1016,12.2,.588,.524,.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,,1.1,1.2,2.4,.113,,-1.1,0.5,-0.5,0.4
128,129,Goran Dragic,SG,27,PHO,76,75,35.1,7.3,14.4,.505,1.6,3.9,.408,5.7,10.4,.542,.561,4.2,5.5,.760,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,2668,21.4,.604,.274,.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,,8.4,2.0,10.3,.186,,4.1,-0.2,3.9,4.0
129,130,Andre Drummond,C,20,DET,81,81,32.3,5.9,9.5,.623,0.0,0.0,.000,5.9,9.5,.625,.623,1.7,4.0,.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,13.5,2619,22.6,.599,.003,.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,,6.4,3.5,9.9,.182,,2.0,-0.6,1.4,2.3
130,131,Jared Dudley,SF,28,LAC,74,43,23.4,2.6,6.0,.438,1.1,3.0,.360,1.6,3.0,.518,.529,0.5,0.8,.655,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0,6.9,1729,8.9,.541,.503,.130,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,,1.2,1.2,2.4,.068,,-1.4,-0.1,-1.5,0.2
131,132,Tim Duncan*,C,37,SAS,74,74,29.2,6.0,12.2,.490,0.0,0.1,.000,6.0,12.2,.493,.490,3.1,4.3,.731,2.1,7.6,9.7,3.0,0.6,1.9,2.1,1.8,15.1,2158,21.3,.535,.006,.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,,2.8,4.6,7.4,.164,,1.2,2.1,3.3,2.9
132,133,Mike Dunleavy,SF,33,CHI,82,61,31.5,4.1,9.4,.430,1.5,4.0,.380,2.6,5.5,.467,.510,1.7,2.0,.854,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2.0,11.3,2584,12.6,.549,.419,.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,,2.4,4.1,6.5,.121,,-0.3,1.1,0.8,1.8
133,134,Kevin Durant,SF,25,OKC,81,81,38.5,10.5,20.8,.503,2.4,6.1,.391,8.1,14.8,.549,.560,8.7,9.9,.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32.0,3122,29.8,.635,.291,.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,,14.8,4.4,19.2,.295,,8.8,1.4,10.2,9.6
134,135,Shane Edwards,SF,26,CLE,2,0,6.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,12,-1.0,.333,.000,.000,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,,0.0,0.0,0.0,-0.141,,-8.7,-4.6,-13.3,0.0
135,136,Wayne Ellington,SG,26,DAL,45,1,8.7,1.2,2.8,.437,0.6,1.3,.424,0.7,1.5,.448,.536,0.2,0.2,.909,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.7,3.2,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,,0.4,0.2,0.7,.084,,-0.5,-0.2,-0.8,0.1
136,137,Monta Ellis,SG,28,DAL,82,82,36.9,7.0,15.6,.451,0.8,2.5,.330,6.2,13.0,.474,.478,4.1,5.2,.788,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,19.0,3023,16.8,.532,.164,.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,,2.8,2.1,4.9,.078,,0.3,-0.5,-0.3,1.3
137,138,Melvin Ely,C,35,NOP,2,0,13.5,1.5,3.0,.500,0.0,0.0,,1.5,3.0,.500,.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.5,3.0,27,3.9,.500,.000,.000,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,,0.0,0.0,0.0,.011,,-7.5,-2.8,-10.3,-0.1
