,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,33,33,32,34,-0.24,0.53,0.29,106.2,106.5,92.6,0.257,0.238,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2,US Airways Center,514718
1,Lg Rank,18,13,19,19,19.0,6.0,18.0,9.0,24.0,8.0,23.0,14.0,9.0,10.0,23.0,21.0,19.0,21.0,24.0,11.0,,21
