,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,2956,6451,0.458,597,1633,0.366,2359,4818,0.49,1537,2085,0.737,870,2412,3282,1657,603,376,1048,1610,8046
1,Team/G,,240.3,36.0,78.7,0.458,7.3,19.9,0.366,28.8,58.8,0.49,18.7,25.4,0.737,10.6,29.4,40.0,20.2,7.4,4.6,12.8,19.6,98.1
2,Lg Rank,,29,24,25,11.0,8,7,16.0,25,26,11.0,15,9,28.0,20,21,23,23,14,20,7,5,19
3,Year/Year,,-0.8%,-0.6%,-1.5%,0.004,55.5%,51.5%,0.009,-9.0%,-12.0%,0.016,-10.6%,-6.4%,-0.035,-13.7%,-1.7%,-5.2%,-8.1%,0.5%,-16.1%,-14.3%,-3.8%,-0.1%
4,Opponent,82.0,19705,3002,6609,0.454,528,1496,0.353,2474,5113,0.484,1385,1800,0.769,955,2481,3436,1705,530,354,1121,1681,7917
5,Opponent/G,,240.3,36.6,80.6,0.454,6.4,18.2,0.353,30.2,62.4,0.484,16.9,22.0,0.769,11.6,30.3,41.9,20.8,6.5,4.3,13.7,20.5,96.5
6,Lg Rank,,29,15,16,11.0,11,16,7.0,13,15,16.0,4,6,14.0,23,14,23,13,7,9,19,17,10
7,Year/Year,,-0.8%,-3.6%,-1.8%,-0.008,3.1%,5.9%,-0.009,-5.0%,-3.9%,-0.005,-5.2%,-7.4%,0.017,-1.3%,4.0%,2.4%,-6.6%,-13.8%,-15.9%,-0.2%,-6.2%,-3.5%
