,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,3266,7205,0.453,745,2123,0.351,2521,5082,0.496,1328,1695,0.783,718,2799,3517,1796,603,351,1159,1663,8605
1,Team/G,,242.7,39.8,87.9,0.453,9.1,25.9,0.351,30.7,62.0,0.496,16.2,20.7,0.783,8.8,34.1,42.9,21.9,7.4,4.3,14.1,20.3,104.9
2,Lg Rank,,3,23,22,20.0,30,27,19.0,13,5,28.0,25,26,11.0,30,21,25,27,20,26,19,9,27
3,Year/Year,,0.3%,3.0%,-1.1%,0.018,-17.8%,-16.7%,-0.005,11.4%,7.3%,0.018,11.2%,7.7%,0.025,-9.1%,-2.6%,-4.0%,-6.6%,-3.7%,21.5%,1.0%,5.9%,2.0%
4,Opponent,82.0,19905,3464,7316,0.473,990,2709,0.365,2474,4607,0.537,1377,1805,0.763,824,2984,3808,2094,600,473,1092,1534,9295
5,Opponent/G,,242.7,42.2,89.2,0.473,12.1,33.0,0.365,30.2,56.2,0.537,16.8,22.0,0.763,10.0,36.4,46.4,25.5,7.3,5.8,13.3,18.7,113.4
6,Lg Rank,,3,24,15,27.0,24,20,26.0,18,10,25.0,9,8,10.0,11,28,25,22,9,28,22,30,20
7,Year/Year,,0.3%,3.1%,2.8%,0.001,0.0%,1.2%,-0.004,4.4%,3.8%,0.003,5.4%,8.7%,-0.024,19.2%,-2.3%,1.7%,-1.4%,2.0%,11.8%,-1.8%,7.6%,3.1%
