,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,15,Keith Appling,PG,6-1,185,"February 13, 1992",United States,R,Michigan State
1,3,Dewayne Dedmon,C,7-0,245,"August 12, 1989",United States,2,USC
2,10,Evan Fournier,SF,6-7,205,"October 29, 1992",France,3,
3,8,Channing Frye,PF,7-0,255,"May 17, 1983",United States,9,Arizona
4,0,Aaron Gordon,PF,6-8,235,"September 16, 1995",United States,1,Arizona
5,12,Tobias Harris,PF,6-8,226,"July 15, 1992",United States,4,Tennessee
6,23,Mario Hezonja,SF,6-8,220,"February 25, 1995",Croatia,R,
7,7,Ersan Ilyasova,PF,6-9,235,"May 15, 1987",Turkey,7,
8,55,Brandon Jennings,PG,6-1,170,"September 23, 1989",United States,6,
9,11,Devyn Marble,SG,6-6,200,"September 21, 1992",United States,1,Iowa
10,13,Shabazz Napier,PG,6-0,175,"July 14, 1991",United States,1,UConn
11,44,Andrew Nicholson,PF,6-9,250,"December 8, 1989",Canada,3,St. Bonaventure
12,5,Victor Oladipo,SG,6-4,213,"May 4, 1992",United States,2,Indiana
13,4,Elfrid Payton,PG,6-3,195,"February 22, 1994",United States,1,Louisiana
14,14,Jason Smith,C,7-0,240,"March 2, 1986",United States,7,Colorado State
15,9,Nikola Vucevic,C,6-11,260,"October 24, 1990",Switzerland,4,USC
16,32,CJ Watson,PG,6-2,175,"April 17, 1984",United States,8,Tennessee
